"name","playerid","new_WAR","WAR","Source","WAR_adj_rate"
"David Sanchez","sa917183",-0.0270373,NA,NA,NA
"David Sandlin","sa3020606",0.24135654855,NA,NA,NA
"David Tiburcio","sa3016010",-0.0228166,NA,NA,NA
"Davidxon Lara","sa3022127",-0.0290569,NA,NA,NA
"Davis Daniel","27582",0.353982875294118,0.803,"REZ1",0.440825498498279
"Davis Feldman","sa3021464",-9.99029e-05,NA,NA,NA
"Davis Martin","21448",1.04693717647059,0.501,"REZ1",2.08969496301515
"Davis Polo","sa3019637",-9.99029e-05,NA,NA,NA
"Davis Schwab","sa3010651",-0.016013,NA,NA,NA
"Davis Sharpe","sa3018112",-0.104755865,NA,NA,NA
"Davison Palermo","sa3020480",-0.0148672,NA,NA,NA
"Dawel Serda","sa3021486",-9.99029e-05,NA,NA,NA
"Dawil Almonte","sa3019084",-0.0166797,NA,NA,NA
"Dawry Segura","sa3017102",-0.0241895,NA,NA,NA
"Dax Fulton","sa3014535",-9.99029e-05,NA,NA,NA
"Dayan Reinoso","sa3017900",-0.0211176,NA,NA,NA
"Dayeison Arias","sa3002812",-0.00764443,NA,NA,NA
"Daysbel Hernandez","20271",0.253625058823529,0.291,"REZ1",0.871563776025874
"Dean Kremer","19350",1.37944117647059,1.664,"REZ1",0.828991091628959
"Deck McGuire","11596",-9.99029e-05,NA,NA,NA
"Declan Cronin","25645",0.397251411764706,0.525,"REZ1",0.756669355742297
"Dedniel Nunez","23055",0.438116823529412,0.47,"REZ1",0.932163454317897
"Deibi Rodriguez","sa3022137",-9.99029e-05,NA,NA,NA
"Deiver Oliveros","sa3021994",-0.0338677,NA,NA,NA
"Deivi Garcia","20276",-0.0599054072727273,-0.045,"REZ1",1.33123127272727
"Deivy Cruz","sa3016013",-0.0180411,NA,NA,NA
"Deivy Paulino","sa3024516",-9.99029e-05,NA,NA,NA
"Dellin Betances","6216",-0.00636254,NA,NA,NA
"Delvin Capellan","sa3002996",-0.0169691,NA,NA,NA
"Delvis Alegre","sa3006352",-0.0178773,NA,NA,NA
"Demarcus Evans","21087",-0.00743456,NA,NA,NA
"Dencer Geraldo","sa3017619",-0.0347315,NA,NA,NA
"Denis Reguillo","sa3019535",-0.0244438,NA,NA,NA
"Denison Sanchez","sa3018907",-0.0387415,NA,NA,NA
"Dennis Boatman","sa3017778",-0.0150291,NA,NA,NA
"Dennis Santana","17878",0.336096352941177,-0.253,"REZ1",-1.32844408277145
"Denny Bentley","sa3007931",-0.00389421,NA,NA,NA
"Denny Larrondo","sa3010654",-9.99029e-05,NA,NA,NA
"Denny Lima","sa3021787",-9.99029e-05,NA,NA,NA
"Denny Roman","sa3007608",-0.0161459,NA,NA,NA
"Denyi Reyes","20526",0.12421755,0.452,"REZ1",0.274817588495575
"Deolis Guerra","8410",-0.00733788,NA,NA,NA
"Dereck Rodriguez","14509",0.124333857142857,0.453,"REZ1",0.274467675812047
"Derek Casey","sa3008259",-0.0133079,NA,NA,NA
"Derek Corro","sa3019259",-0.0259915,NA,NA,NA
"Derek Craft","sa3006824",-0.00274974,NA,NA,NA
"Derek Diamond","sa3020470",-9.99029e-05,NA,NA,NA
"Derek Holland","4141",-0.000818779,NA,NA,NA
"Derek Law","13133",0.298769529411765,0.23,"REZ1",1.29899795396419
"Derek Molina","sa3005202",-0.0148669,NA,NA,NA
"Derek True","sa3023126",-9.99029e-05,NA,NA,NA
"Derek West","sa3010557",-0.0065965,NA,NA,NA
"Deretd Parra","sa3011624",-0.0203534,NA,NA,NA
"Dermis Ordonez","sa3019145",-0.037465,NA,NA,NA
"Derrick Edington","sa3023665",-0.016661,NA,NA,NA
"Destin Dotson","sa3009988",-0.0160303,NA,NA,NA
"Develson Aria","sa3008726",-9.99029e-05,NA,NA,NA
"Devereaux Harrison","sa3020259",-0.03587820145,NA,NA,NA
"Devin Conn","sa3007252",-0.00837179,NA,NA,NA
"Devin Kirby","sa3022908",-0.0182456,NA,NA,NA
"Devin Smeltzer","19487",-0.0673045833333333,-0.309,"REZ1",0.217814185544768
"Devin Sweet","25348",0.0327455223529412,0.119,"REZ1",0.275172456747405
"Devin Williams","15816",1.04889058823529,0.812,"REZ1",1.29173717762967
"Devon Roedahl","sa3010774",-0.0149058,NA,NA,NA
"Deybi Salcedo","sa3022389",-9.99029e-05,NA,NA,NA
"Deyer Zapata","sa3016063",-0.0311738,NA,NA,NA
"Deylen Miley","sa3017366",-9.99029e-05,NA,NA,NA
"Deyni Olivero","sa917869",-9.99029e-05,NA,NA,NA
"Dheygler Gimenez","sa3011879",-9.99029e-05,NA,NA,NA
"Dianye Florentino","sa3016252",-0.0342705,NA,NA,NA
"Didier Fuentes","sa3018841",-9.99029e-05,NA,NA,NA
"Didier Vargas","sa3002981",-0.0132549,NA,NA,NA
"Diego A Castillo","19906",-0.19223,NA,NA,NA
"Diego Barrera","sa3023203",-0.00722879,NA,NA,NA
"Diego Castillo","17496",-0.00779388,0.17,"REZ1",-0.0458463529411765
"Diego Chiquillo","sa3016582",-0.0323629,NA,NA,NA
"Diego Dominguez","sa3019063",-0.0339078,NA,NA,NA
"Diego Dugarte","sa3019293",-9.99029e-05,NA,NA,NA
"Diego Granado","sa3014931",-0.0190605,NA,NA,NA
"Diego Hernandez","sa3019385",-0.0337578,NA,NA,NA
"Diego Navarro","sa3016591",-0.0341129,NA,NA,NA
"Diego Palmero","sa3021573",-9.99029e-05,NA,NA,NA
"Dielmon Urena","sa3016485",-0.0426166,NA,NA,NA
"Dietrich Enns","13932",0.00577702,NA,NA,NA
"Dikember Sanchez","sa3016033",-0.0135988,NA,NA,NA
"Dilan Figueredo","sa3019555",-0.0258796,NA,NA,NA
"Dillon Larsen","sa3018263",-0.0117152,NA,NA,NA
"Dillon Maples","14672",-0.00538407,NA,NA,NA
"Dillon Overton","15627",-9.99029e-05,NA,NA,NA
"Dillon Peters","18790",-0.00142795,NA,NA,NA
"Dillon Tate","17796",0.0918959764705882,0.14,"REZ1",0.656399831932773
"Dinelson Lamet","17186",0.177287170833333,0.183,"REZ1",0.96878235428051
"Diogenes Almengo","sa835215",-0.00579395,NA,NA,NA
"Diomede Sierra","sa3009586",-0.0167489,NA,NA,NA
"Dioni Baez","sa3018309",-0.0310463,NA,NA,NA
"Dionys Rodriguez","sa3005877",-0.0201477,NA,NA,NA
"Dioris De La Rosa","sa3024240",-9.99029e-05,NA,NA,NA
"Diorys Guerrero","sa3009503",-0.0223311,NA,NA,NA
"Diosmerky Taveras","sa3004872",-0.00517133,NA,NA,NA
"Diovel Mariano","sa3018363",-0.0348285,NA,NA,NA
"Doimil Perez","sa3017104",-0.0303467,NA,NA,NA
"Dom Hamel","sa3017949",0.27968454855,NA,NA,NA
"Domingo Acevedo","17092",0.0520286571428571,0.192,"REZ1",0.270982589285714
"Domingo German","17149",0.166379550909091,-0.244,"REZ1",-0.681883405365127
"Domingo Geronimo","sa3018851",-0.0327616,NA,NA,NA
"Domingo Gonzalez","sa3007495",0.0793326942857143,NA,NA,NA
"Domingo Robles","sa872881",0.26056254855,NA,NA,NA
"Domingo Tapia","12178",0.00853673571428572,0.035,"REZ1",0.243906734693878
"Dominic Hambley","sa3017999",-0.0253294,NA,NA,NA
"Dominic Leone","13763",0.0275333443636364,0.298,"REZ1",0.0923937730323368
"Dominic Perachi","sa3020841",0.07261954855,NA,NA,NA
"Dominic Pipkin","sa3007896",-0.00742451,NA,NA,NA
"Donal Montas","sa3019394",-0.0320344,NA,NA,NA
"Donny Troconis","sa3020992",-9.99029e-05,NA,NA,NA
"Donovan Benoit","sa3017464",-0.218346795,NA,NA,NA
"Donovan Walton","19314",-0.325284,NA,NA,NA
"Donye Evans","sa3023037",-0.0200268,NA,NA,NA
"Donys Garcia","sa3015941",-0.0324522,NA,NA,NA
"Doug Kirkland","sa3023095",-0.0202445,NA,NA,NA
"Doug Nikhazy","sa3018110",0.0368797457142857,NA,NA,NA
"Douglas Orellana","sa3016817",-9.99029e-05,NA,NA,NA
"Drake Fellows","sa3015208",-0.07390795145,NA,NA,NA
"Drew Anderson","15130",0.277455985,NA,NA,NA
"Drew Carlton","19868",0.0270311342857143,0.095,"REZ1",0.284538255639098
"Drew Conover","sa3023279",-9.99029e-05,NA,NA,NA
"Drew Dowd","sa3023509",-9.99029e-05,NA,NA,NA
"Drew Garrett","sa3022322",-0.0255655,NA,NA,NA
"Drew Gray","sa3017964",-9.99029e-05,NA,NA,NA
"Drew Hutchison","10732",-9.99029e-05,NA,NA,NA
"Drew Irvine","sa3019642",-0.0176039,NA,NA,NA
"Drew McDaniel","sa3020384",-9.99029e-05,NA,NA,NA
"Drew Parrish","sa3011395",-0.01193465145,NA,NA,NA
"Drew Pomeranz","11426",0.0330738714285714,NA,NA,NA
"Drew Rasmussen","25385",1.86615529411765,0.964,"REZ1",1.93584574078594
"Drew Rom","24602",0.344263290381818,0.273,"REZ1",1.26103769370629
"Drew Rucinski","12499",0.0310714979285714,0.109,"REZ1",0.285059614023591
"Drew Smith","17755",0.0724405995294118,0.51,"REZ1",0.142040391234141
"Drew Smyly","11760",0.0125904270588235,-0.344,"REZ1",-0.0366000786593707
"Drew Sommers","sa3020885",-0.0050674,NA,NA,NA
"Drew Steckenrider","18806",-0.00662839,NA,NA,NA
"Drew Strotman","sa3004584",-0.13576397,NA,NA,NA
"Drew Thorpe","31967",0.821186941176471,1.31,"REZ1",0.626860260440054
"Drew VerHagen","13424",0.0540422357142857,0.2,"REZ1",0.270211178571429
"Drey Jameson","26260",0.263680058823529,0.373,"REZ1",0.706917047784261
"Drue Hackenberg","sa3023304",0.13625595,NA,NA,NA
"Dualvert Gutierrez","sa3015452",-9.99029e-05,NA,NA,NA
"Duane Underwood Jr","14677",0.0703228375,0.185,"REZ1",0.380123445945946
"Dugan Darnell","sa3014876",0.028532475,NA,NA,NA
"Duncan Davitt","sa3020394",0.11937004855,NA,NA,NA
"Duncan Snider","sa3019695",-9.99029e-05,NA,NA,NA
"Duque Hebbert","sa3021026",-9.99029e-05,NA,NA,NA
"Durbin Feltman","sa3007959",-0.00604337,NA,NA,NA
"Dusten Knight","16537",-0.00511328,NA,NA,NA
"Dustin May","19716",0.702566470588235,0.604,"REZ1",1.16318952084145
"Dustin Saenz","sa3017610",0.13413804855,NA,NA,NA
"Dwayne Matos","sa3009508",-0.013112,NA,NA,NA
"Dylan Bice","sa918551",-0.00884685,NA,NA,NA
"Dylan Bundy","12917",-9.99029e-05,NA,NA,NA
"Dylan Burns","sa3018793",-0.0137266,NA,NA,NA
"Dylan Carmouche","sa3023412",-9.99029e-05,NA,NA,NA
"Dylan Castaneda","sa3011731",-9.99029e-05,NA,NA,NA
"Dylan Cease","18525",3.53685647058824,3.054,"REZ1",1.15810624446242
"Dylan Coleman","22276",-0.0482741230769231,0.297,"REZ1",-0.162539134939135
"Dylan Covey","14825",0.10886642,0.544,"REZ1",0.200122095588235
"Dylan Cumming","sa3020818",0.02266879855,NA,NA,NA
"Dylan DeLucia","sa3024964",-9.99029e-05,NA,NA,NA
"Dylan Dodd","29928",0.181654681176471,0.424,"REZ1",0.428430851831299
"Dylan File","sa3004197",0.20556454855,NA,NA,NA
"Dylan Floro","13394",0.241995752941176,0.453,"REZ1",0.534206960135047
"Dylan Hall","sa3015008",-0.0143307,NA,NA,NA
"Dylan Heid","sa3019113",-0.22872202,NA,NA,NA
"Dylan King","sa3009924",-0.00226215,NA,NA,NA
"Dylan Lee","19996",0.573845411764706,0.232,"REZ1",2.47347160243408
"Dylan Lesko","sa3020677",-9.99029e-05,NA,NA,NA
"Dylan MacLean","sa3014508",-9.99029e-05,NA,NA,NA
"Dylan Nedved","sa3020326",-0.0217697,NA,NA,NA
"Dylan Phillips","sa3019862",-0.00504835,NA,NA,NA
"Dylan Ray","sa3020392",0.16660354855,NA,NA,NA
"Dylan Simmons","sa3023468",-0.0141586,NA,NA,NA
"Dylan Smith","sa3018113",-9.99029e-05,NA,NA,NA
"Dylan Spacke","sa3010812",-0.00864837,NA,NA,NA
"Dylan Spain","sa3017134",-0.05703703,NA,NA,NA
"Dylan Tebrake","sa3020477",0.000269217,NA,NA,NA
"Dylan Wilson","sa3021017",-9.99029e-05,NA,NA,NA
"Easton Lucas","26058",0.00957132470588235,-0.024,"REZ1",-0.398805196078431
"Easton McGee","22176",0.330743373791667,0.411,"REZ1",0.80472840338605
"Easton Sikorski","sa3020250",-0.015376,NA,NA,NA
"Eccel Correa","sa3021019",-9.99029e-05,NA,NA,NA
"Eddy Alberto","sa3019491",-0.0220726,NA,NA,NA
"Eddy Demurias","sa3007852",-0.1076603,NA,NA,NA
"Eddy Felix","sa3019646",-9.99029e-05,NA,NA,NA
"Eddy Peralta","sa3021757",-0.0305745,NA,NA,NA
"Eddy Yean","sa3006543",-0.18654895,NA,NA,NA
"Edelvis Perez","sa3024783",-9.99029e-05,NA,NA,NA
"Edgar Barclay","sa1170012",0.25329204855,NA,NA,NA
"Edgar Escobar","sa3007244",-9.99029e-05,NA,NA,NA
"Edgar Garcia","19276",-0.00958627,NA,NA,NA
"Edgar Isea","sa3009936",-0.0222281,NA,NA,NA
"Edgar Leon","sa3019161",-9.99029e-05,NA,NA,NA
"Edgar Manzo","sa3009638",-0.00892861,NA,NA,NA
"Edgar Moreta","sa3020989",-9.99029e-05,NA,NA,NA
"Edgar Navarro","24363",0.0363625857142857,0.14,"REZ1",0.259732755102041
"Edgar Portes","sa3015386",-9.99029e-05,NA,NA,NA
"Edgar Sanchez","sa3011131",-0.0153894,NA,NA,NA
"Edgar Santana","17355",-0.0040778,NA,NA,NA
"Edgardo Henriquez","26944",0.1685854844,0.613,"REZ1",0.275017103425775
"Edgardo Ibarra","sa3015348",-9.99029e-05,NA,NA,NA
"Edinson Batista","sa3009266",-9.99029e-05,NA,NA,NA
"Edinson Salgado","sa3019598",-9.99029e-05,NA,NA,NA
"Edinson Valdespina","sa3017875",-0.0350382,NA,NA,NA
"Edinzo Marquez","sa3019300",-9.99029e-05,NA,NA,NA
"Edison Suriel","sa917807",-0.0188329,NA,NA,NA
"Eduar Gonzalez","sa3020993",-9.99029e-05,NA,NA,NA
"Eduar Segovia","sa3008374",-0.0225652,NA,NA,NA
"Eduard Bazardo","20997",0.208086329411765,0.193,"REZ1",1.07816750990552
"Eduard Monroy","sa3011243",-0.0259659,NA,NA,NA
"Eduardo Fernandez","sa3021005",-0.0344976,NA,NA,NA
"Eduardo Herrera","sa3002702",-0.00611996,NA,NA,NA
"Eduardo Rivera","sa3017951",-9.99029e-05,NA,NA,NA
"Eduardo Robles","sa3022261",-9.99029e-05,NA,NA,NA
"Eduardo Rodriguez","13164",1.49462235294118,0.465,"REZ1",3.21424161922834
"Eduardo Salazar","23135",0.0234167764705882,-0.024,"REZ1",-0.975699019607843
"Eduardo Soriano","sa3017278",-0.028604,NA,NA,NA
"Eduardo Tovar","sa3019647",-0.0344418,NA,NA,NA
"Eduardo Zapata","sa3017656",-0.0394721,NA,NA,NA
"Eduarniel Nunez","sa3005284",-0.33246284,NA,NA,NA
"Edwar Chirinos","sa3018842",-0.0303984,NA,NA,NA
"Edwar Colina","20589",0.00173999,NA,NA,NA
"Edwar Polimir","sa3017552",-0.0182605,NA,NA,NA
"Edward Baram","sa3010664",-0.0213005,NA,NA,NA
"Edward Cabrera","21690",1.32230917647059,1.428,"REZ1",0.925986818256714
"Edward Cedano","sa3021792",-9.99029e-05,NA,NA,NA
"Edwin Cervantes","sa3020965",-0.031502,NA,NA,NA
"Edwin Diaz","14710",1.33150235294118,0.924,"REZ1",1.44101986249045
"Edwin Escobar","10337",-0.132783075,NA,NA,NA
"Edwin Gonzalez","sa3019263",-9.99029e-05,NA,NA,NA
"Edwin Jimenez","sa3010800",-9.99029e-05,NA,NA,NA
"Edwin Moreno","sa3019166",-9.99029e-05,NA,NA,NA
"Edwin Nunez","sa3014813",-0.46324145145,NA,NA,NA
"Edwin Rodriguez","sa3016058",-0.0368591,NA,NA,NA
"Edwin Uceta","20539",0.662270588235294,1.585,"REZ1",0.417836333271479
"Edwin Zamudio","sa3015951",-0.0337814,NA,NA,NA
"Edwuin Bencomo","sa917763",-0.0119383,NA,NA,NA
"Efrain Contreras","sa3005692",-0.05479895145,NA,NA,NA
"Eiberson Castellano","sa3015414",0.100537798333333,NA,NA,NA
"Eider Machuca","sa3019430",-9.99029e-05,NA,NA,NA
"Eiker Huizi","sa3007842",-0.0169689,NA,NA,NA
"Eiver Espinoza","sa3018908",-0.0268712,NA,NA,NA
"Eli Ankeney","sa3020390",-0.0161609,NA,NA,NA
"Eli Lingos","sa3006798",-0.00582443,NA,NA,NA
"Eli Morgan","20203",0.168046227058824,0.299,"REZ1",0.562027515246901
"Eli Saul","sa3020471",-0.00785789,NA,NA,NA
"Eli Villalobos","20408",-0.0993881041666667,0.533,"REZ1",-0.186469238586617
"Elian Serrata","sa3018871",-0.0307405,NA,NA,NA
"Eliander Alcalde","sa3016519",-0.0230312,NA,NA,NA
"Elias Moscoso","sa3019159",-0.035271,NA,NA,NA
"Eliazar De Los Santos","sa3019709",-9.99029e-05,NA,NA,NA
"Eliazar Dishmey","sa3019181",-9.99029e-05,NA,NA,NA
"Eliecer Bata","sa3019254",-0.0303129,NA,NA,NA
"Eliecer Romero","sa3015945",-0.0363481,NA,NA,NA
"Elieser Hernandez","16933",0.0150556666666667,-0.371,"REZ1",-0.040581311769991
"Eliezer Pena","sa3022119",-0.0313016,NA,NA,NA
"Eligio Paredes","sa3019129",-0.0184746,NA,NA,NA
"Elijah Birdsong","sa3020377",-0.0170966,NA,NA,NA
"Elijah Dale","sa3023501",-9.99029e-05,NA,NA,NA
"Elijah Pleasants","sa3024979",-0.0223502,NA,NA,NA
"Eliseo Mota","sa3019718",-9.99029e-05,NA,NA,NA
"Elison Joseph","sa3015306",-0.26745452,NA,NA,NA
"Elliot Johnstone","sa3020801",-0.0195579,NA,NA,NA
"Elmer RodriguezCruz","sa3019459",-9.99029e-05,NA,NA,NA
"Elvin Jimenez","sa3019756",-0.0354968,NA,NA,NA
"Elvin Rodriguez","20962",0.117430169333333,0.649,"REZ1",0.180940168464304
"Elvis Alvarado","sa919291",-0.0743511714285714,NA,NA,NA
"Elvis Garcia","sa3015360",-9.99029e-05,NA,NA,NA
"Elvis Jerez","sa3009469",-0.0212579,NA,NA,NA
"Elvis Novas","sa3016816",-0.0198466,NA,NA,NA
"Elvis Peguero","21652",0.313526705882353,0.628,"REZ1",0.499246346946422
"Elvis Soto","sa3019556",-9.99029e-05,NA,NA,NA
"Elwis Mijares","sa3021009",-9.99029e-05,NA,NA,NA
"Emailin Montilla","sa3020956",-0.00507223,NA,NA,NA
"Emannoel Madeira","sa3021737",-9.99029e-05,NA,NA,NA
"Emerson Hancock","27470",0.129643952941176,0.258,"REZ1",0.502495941632467
"Emerson Talavera","sa3016005",-0.0242897,NA,NA,NA
"Emiliano Teodo","sa3015158",0.0645907285714286,NA,NA,NA
"Emilio Castillo","sa3016812",-0.03205,NA,NA,NA
"Emilio Marquez","sa3006145",-0.00672579,NA,NA,NA
"Emilio Pagan","14771",0.215902352941176,0.433,"REZ1",0.498619752750985
"Emilio Vargas","sa736761",-9.99029e-05,NA,NA,NA
"Emilker Guzman","sa3003158",-0.012885,NA,NA,NA
"Eminen Flores","sa3019632",-9.99029e-05,NA,NA,NA
"Emmanuel Chapman","sa3023456",0.04213774,NA,NA,NA
"Emmanuel Clase","21032",1.57427847058824,2.094,"REZ1",0.751804427215012
"Emmanuel Martinez","sa3019055",-0.0256591,NA,NA,NA
"Emmanuel Ramirez","17304",0.121814945833333,0.515,"REZ1",0.236533875404531
"Emmanuel Reyes","sa3019071",-9.99029e-05,NA,NA,NA
"Emmet Sheehan","29839",0.2187238438,0.088,"REZ1",2.485498225
"Emmett Olson","sa3023223",-9.99029e-05,NA,NA,NA
"Enderjer Sifontes","sa3016458",-0.0242357,NA,NA,NA
"Enderson Mercado","sa3024254",-9.99029e-05,NA,NA,NA
"Endrys Briceno","sa505062",-0.00208543,NA,NA,NA
"Engel Daniel Peralta","sa3019538",-9.99029e-05,NA,NA,NA
"Engel Silvestre","sa3022397",-0.0352411,NA,NA,NA
"Enger Sanchez","sa3019387",-0.031832,NA,NA,NA
"Engert Garcia","sa3021817",-9.99029e-05,NA,NA,NA
"Enmanuel Acosta","sa3010325",-0.0227898,NA,NA,NA
"Enmanuel De Jesus","18554",-0.00988114285714286,-0.029,"REZ1",0.340729064039409
"Enmanuel Mejia","sa3009262",-0.098778965,NA,NA,NA
"Enmanuel Pinales","sa3018832",-9.99029e-05,NA,NA,NA
"Enmanuel Solano","sa921578",-0.019913,NA,NA,NA
"Enniel Cortez","sa3021525",-9.99029e-05,NA,NA,NA
"Enoli Paredes","20447",-0.00629877272727273,-0.057,"REZ1",0.110504784688995
"Enrique Carta","sa3022048",-0.0349486,NA,NA,NA
"Enrique Coronel","sa3019739",-0.0286215,NA,NA,NA
"Enrique Santana","sa3007496",-0.0188429,NA,NA,NA
"Enrique Segura","sa3019147",-9.99029e-05,NA,NA,NA
"Enyel De Los Santos","18403",-0.00646684470588235,-0.162,"REZ1",0.0399187944807553
"Enyer Burgos","sa3019481",-0.0363924,NA,NA,NA
"Enyerber Rivero","sa3022129",-0.0373006,NA,NA,NA
"Erasmo Ramirez","10314",-0.137840816666667,-0.029,"REZ1",4.7531316091954
"Erian Rodriguez","sa3019625",-9.99029e-05,NA,NA,NA
"Eriberto Vasquez","sa3020970",-0.0384998,NA,NA,NA
"Eric Adler","sa3020592",-0.087201605,NA,NA,NA
"Eric Cerantola","sa3017914",-0.0429614333333333,NA,NA,NA
"Eric Dominguez","sa3019284",-0.0182001,NA,NA,NA
"Eric Foggo","sa3020948",-0.0240181,NA,NA,NA
"Eric Hanhold","18332",-0.00281405,NA,NA,NA
"Eric Lauer","19316",0.169248303109091,0.146,"REZ1",1.15923495280199
"Eric Mendez","sa3005433",-0.0195587,NA,NA,NA
"Eric Orze","27626",0.0196516129411765,0.1,"REZ1",0.196516129411765
"Eric Pardinho","sa968102",-0.14880645,NA,NA,NA
"Eric Prado","sa3021780",-9.99029e-05,NA,NA,NA
"Eric Reyzelman","sa3020611",0.002813865,NA,NA,NA
"Eric Silva","sa3017965",-0.05779676,NA,NA,NA
"Eric Skoglund","16155",-0.00383172,NA,NA,NA
"Eric Stout","16873",-0.00376693,NA,NA,NA
"Eric Torres","sa3017262",-0.26379024,NA,NA,NA
"Eric Veras","sa3024462",-9.99029e-05,NA,NA,NA
"Eric Yardley","15538",-0.00934072,NA,NA,NA
"Eric Yost","sa3022858",-9.99029e-05,NA,NA,NA
"Erich Uelmen","20323",0.0210930333333333,0.534,"REZ1",0.0395000624219725
"Erick Fedde","17425",1.79886,1.429,"REZ1",1.25882435269419
"Erick Padilla","sa3019392",-0.0345046,NA,NA,NA
"Erick Pinales","sa3007963",-0.0186418,NA,NA,NA
"Erick Reynoso","sa3021749",-9.99029e-05,NA,NA,NA
"Erick Rodriguez","sa3015155",-9.99029e-05,NA,NA,NA
"Erik Martinez","sa3020835",-0.00456862,NA,NA,NA
"Erik Miller","26252",0.547495882352941,0.632,"REZ1",0.866290953090097
"Erik Rivera","sa3010867",-9.99029e-05,NA,NA,NA
"Erik Sabrowski","24978",0.130265786666667,0.21,"REZ1",0.62031326984127
"Erik Swanson","16587",0.165722943529412,0.564,"REZ1",0.293835006257822
"Erik Tolman","sa3021719",-9.99029e-05,NA,NA,NA
"Eriq Swan","sa3023514",-9.99029e-05,NA,NA,NA
"Eris Rodriguez","sa3017859",-0.0237474,NA,NA,NA
"Ernesto Jaquez","sa3004869",-0.0192458,NA,NA,NA
"Ernesto Mercedes","sa3018835",-9.99029e-05,NA,NA,NA
"Ernie Day","sa3023004",-0.0272061,NA,NA,NA
"Erubiel Armenta","sa3015125",-0.0162423,NA,NA,NA
"Ervin Santana","3200",-0.00513658,NA,NA,NA
"Ervin Torres","sa3018827",-9.99029e-05,NA,NA,NA
"Esmerlin Vinicio","sa3014708",-9.99029e-05,NA,NA,NA
"Estarlin Cruz","sa3021000",-0.0406562,NA,NA,NA
"Estarlin Escalante","sa3018906",-0.0228599,NA,NA,NA
"Estarlin Francisco","sa3023693",-9.99029e-05,NA,NA,NA
"Estarlin Rodriguez","sa3004871",-0.0175048,NA,NA,NA
"Esteban Luna","sa3024100",-9.99029e-05,NA,NA,NA
"Estibenzon Jimenez","sa3015983",-9.99029e-05,NA,NA,NA
"Ethan Bosacker","sa3023163",-9.99029e-05,NA,NA,NA
"Ethan Chenault","sa3023445",-0.0138721,NA,NA,NA
"Ethan Hammerberg","sa3019849",-0.0194313,NA,NA,NA
"Ethan Hankins","sa3008589",-9.99029e-05,NA,NA,NA
"Ethan Lindow","sa3005028",-9.99029e-05,NA,NA,NA
"Ethan Pecko","sa3022997",0.32232854855,NA,NA,NA
"Ethan Roberts","24930",0.0206735164,0.105,"REZ1",0.196890632380952
"Ethan Routzahn","sa3017206",-0.313679815,NA,NA,NA
"Ethan Small","26364",0.120529218,0.187,"REZ1",0.644541272727273
"Ettore Giulianelli","sa3015281",-0.0232652,NA,NA,NA
"Eudry Alcantara","sa3019701",-9.99029e-05,NA,NA,NA
"Eudrys Manon","sa3009631",-0.00979584,NA,NA,NA
"Eudy Liriano","sa3021765",-0.034235,NA,NA,NA
"Euri Montero","sa3015989",-0.0221521,NA,NA,NA
"Eury Perez","27768",1.13816223529412,0.905,"REZ1",1.25763782905427
"Eury Ramos","sa873729",-0.13329506,NA,NA,NA
"Eury Rosado","sa3016489",-0.00882632,NA,NA,NA
"Evan Fitterer","sa3011433",0.06637954855,NA,NA,NA
"Evan Gates","sa3017311",-0.067710765,NA,NA,NA
"Evan Johnson","sa3010000",-0.0159955,NA,NA,NA
"Evan Justice","30008",-0.139920082352941,0.014,"REZ1",-9.99429159663866
"Evan Kravetz","27536",-0.09507774,NA,NA,NA
"Evan Lee","24988",-0.00742552,NA,NA,NA
"Evan Marshall","12297",2.79106e-05,NA,NA,NA
"Evan McKendry","sa3010787",0.19630754855,NA,NA,NA
"Evan Miller","sa915725",-0.0055347,NA,NA,NA
"Evan Phillips","17734",0.513866823529412,0.968,"REZ1",0.530854156538648
"Evan Reifert","sa3014860",0.0384450228571429,NA,NA,NA
"Evan Shawver","sa3017780",-0.132337705,NA,NA,NA
"Evan Sisk","sa3007612",0.0952925585714286,NA,NA,NA
"Evan Taylor","sa3019950",-0.00992385,NA,NA,NA
"Evelio Hernandez","sa3019487",-9.99029e-05,NA,NA,NA
"Ever Moya","sa917836",-0.0240778,NA,NA,NA
"Everhett Hazelwood","sa3017197",-0.0177572,NA,NA,NA
"Eward Rodriguez","sa3018293",-9.99029e-05,NA,NA,NA
"Eybersson Polanco","sa3018301",-9.99029e-05,NA,NA,NA
"Ezequiel Bonilla","sa3018334",-0.0336722,NA,NA,NA
