"name","playerid","new_FIP","FIP","Source","FIP_adj_rate"
"Dylan MacLean","sa3014508",6.18815,NA,NA,NA
"Dylan Nedved","sa3020326",6.26504,NA,NA,NA
"Dylan Phillips","sa3019862",4.92092,NA,NA,NA
"Dylan Ray","sa3020392",4.78089,NA,NA,NA
"Dylan Simmons","sa3023468",5.91577,NA,NA,NA
"Dylan Smith","sa3018113",4.817,NA,NA,NA
"Dylan Spacke","sa3010812",5.08927,NA,NA,NA
"Dylan Spain","sa3017134",5.1561,NA,NA,NA
"Dylan Tebrake","sa3020477",4.21536,NA,NA,NA
"Dylan Wilson","sa3021017",7.05546,NA,NA,NA
"Easton Lucas","26058",4.43594117647059,4.544,"REZ1",0.976219449047225
"Easton McGee","22176",4.74371666666667,5.154,"REZ1",0.920395162333463
"Easton Sikorski","sa3020250",6.03165,NA,NA,NA
"Eccel Correa","sa3021019",5.93001,NA,NA,NA
"Eddy Alberto","sa3019491",6.1787,NA,NA,NA
"Eddy Demurias","sa3007852",5.06377,NA,NA,NA
"Eddy Felix","sa3019646",6.50088,NA,NA,NA
"Eddy Peralta","sa3021757",7.06642,NA,NA,NA
"Eddy Yean","sa3006543",4.872345,NA,NA,NA
"Edelvis Perez","sa3024783",7.07406,NA,NA,NA
"Edgar Barclay","sa1170012",5.255395,NA,NA,NA
"Edgar Escobar","sa3007244",5.63656,NA,NA,NA
"Edgar Garcia","19276",5.17254,NA,NA,NA
"Edgar Isea","sa3009936",6.1026,NA,NA,NA
"Edgar Leon","sa3019161",6.97522,NA,NA,NA
"Edgar Manzo","sa3009638",5.11414,NA,NA,NA
"Edgar Moreta","sa3020989",5.763,NA,NA,NA
"Edgar Navarro","24363",4.87817142857143,5.137,"REZ1",0.949614839122334
"Edgar Portes","sa3015386",5.88845,NA,NA,NA
"Edgar Sanchez","sa3011131",5.54125,NA,NA,NA
"Edgar Santana","17355",4.56796,NA,NA,NA
"Edgardo Henriquez","26944",4.48848266666667,4.969,"REZ1",0.903296974575703
"Edgardo Ibarra","sa3015348",6.34959,NA,NA,NA
"Edinson Batista","sa3009266",5.56391,NA,NA,NA
"Edinson Salgado","sa3019598",7.10158,NA,NA,NA
"Edinson Valdespina","sa3017875",7.47732,NA,NA,NA
"Edinzo Marquez","sa3019300",6.74684,NA,NA,NA
"Edison Suriel","sa917807",5.9929,NA,NA,NA
"Eduar Gonzalez","sa3020993",6.9135,NA,NA,NA
"Eduar Segovia","sa3008374",6.33618,NA,NA,NA
"Eduard Bazardo","20997",3.69182352941176,3.875,"REZ1",0.952728652751423
"Eduard Monroy","sa3011243",6.52676,NA,NA,NA
"Eduardo Fernandez","sa3021005",7.42741,NA,NA,NA
"Eduardo Herrera","sa3002702",4.77192,NA,NA,NA
"Eduardo Rivera","sa3017951",5.70412,NA,NA,NA
"Eduardo Robles","sa3022261",6.88885,NA,NA,NA
"Eduardo Rodriguez","13164",3.97918,3.991,"REZ1",0.997038336256577
"Eduardo Salazar","23135",4.53099176470588,4.675,"REZ1",0.969196099402328
"Eduardo Soriano","sa3017278",6.88594,NA,NA,NA
"Eduardo Tovar","sa3019647",7.42226,NA,NA,NA
"Eduardo Zapata","sa3017656",7.88829,NA,NA,NA
"Eduarniel Nunez","sa3005284",5.25119,NA,NA,NA
"Edwar Chirinos","sa3018842",7.05028,NA,NA,NA
"Edwar Colina","20589",4.17572,NA,NA,NA
"Edwar Polimir","sa3017552",5.94828,NA,NA,NA
"Edward Baram","sa3010664",6.22259,NA,NA,NA
"Edward Cabrera","21690",4.19620588235294,3.988,"REZ1",1.05220809487285
"Edward Cedano","sa3021792",7.35984,NA,NA,NA
"Edwin Cervantes","sa3020965",7.58227,NA,NA,NA
"Edwin Diaz","14710",2.82975764705882,3.117,"REZ1",0.90784653418634
"Edwin Escobar","10337",4.75488,NA,NA,NA
"Edwin Gonzalez","sa3019263",7.01029,NA,NA,NA
"Edwin Jimenez","sa3010800",5.67621,NA,NA,NA
"Edwin Moreno","sa3019166",7.01861,NA,NA,NA
"Edwin Nunez","sa3014813",6.16312,NA,NA,NA
"Edwin Rodriguez","sa3016058",7.64576,NA,NA,NA
"Edwin Uceta","20539",3.87670352941176,3.95,"REZ1",0.981443931496649
"Edwin Zamudio","sa3015951",7.36135,NA,NA,NA
"Edwuin Bencomo","sa917763",5.38187,NA,NA,NA
"Efrain Contreras","sa3005692",5.211085,NA,NA,NA
"Eiberson Castellano","sa3015414",4.407015,NA,NA,NA
"Eider Machuca","sa3019430",7.46707,NA,NA,NA
"Eiker Huizi","sa3007842",5.87449,NA,NA,NA
"Eiver Espinoza","sa3018908",6.72767,NA,NA,NA
"Eli Ankeney","sa3020390",5.6568,NA,NA,NA
"Eli Lingos","sa3006798",4.83927,NA,NA,NA
"Eli Morgan","20203",4.18643411764706,4.364,"REZ1",0.959311209360004
"Eli Saul","sa3020471",4.85677,NA,NA,NA
"Eli Villalobos","20408",5.00542916666667,4.375,"REZ1",1.1440980952381
"Elian Serrata","sa3018871",7.08166,NA,NA,NA
"Eliander Alcalde","sa3016519",6.31981,NA,NA,NA
"Elias Moscoso","sa3019159",7.49884,NA,NA,NA
"Eliazar De Los Santos","sa3019709",7.0282,NA,NA,NA
"Eliazar Dishmey","sa3019181",5.92727,NA,NA,NA
"Eliecer Bata","sa3019254",7.04244,NA,NA,NA
"Eliecer Romero","sa3015945",7.59845,NA,NA,NA
"Elieser Hernandez","16933",4.92164166666667,5.361,"REZ1",0.918045451719207
"Eliezer Pena","sa3022119",7.13317,NA,NA,NA
"Eligio Paredes","sa3019129",5.96756,NA,NA,NA
"Elijah Birdsong","sa3020377",5.87347,NA,NA,NA
"Elijah Dale","sa3023501",5.55481,NA,NA,NA
"Elijah Pleasants","sa3024979",5.92429,NA,NA,NA
"Eliseo Mota","sa3019718",6.70814,NA,NA,NA
"Elison Joseph","sa3015306",4.981965,NA,NA,NA
"Elliot Johnstone","sa3020801",6.06519,NA,NA,NA
"Elmer RodriguezCruz","sa3019459",5.53998,NA,NA,NA
"Elvin Jimenez","sa3019756",7.5197,NA,NA,NA
"Elvin Rodriguez","20962",4.54314133333333,4.424,"REZ1",1.02693068113321
"Elvis Alvarado","sa919291",4.55363857142857,NA,NA,NA
"Elvis Garcia","sa3015360",6.26696,NA,NA,NA
"Elvis Jerez","sa3009469",6.21874,NA,NA,NA
"Elvis Novas","sa3016816",6.13929,NA,NA,NA
"Elvis Peguero","21652",3.85154235294118,3.701,"REZ1",1.04067612886819
"Elvis Soto","sa3019556",6.04717,NA,NA,NA
"Elwis Mijares","sa3021009",6.64138,NA,NA,NA
"Emailin Montilla","sa3020956",4.77286,NA,NA,NA
"Emannoel Madeira","sa3021737",7.06399,NA,NA,NA
"Emerson Hancock","27470",4.86970823529412,4.791,"REZ1",1.01642835217995
"Emerson Talavera","sa3016005",6.49356,NA,NA,NA
"Emiliano Teodo","sa3015158",4.72179714285714,NA,NA,NA
"Emilio Castillo","sa3016812",7.20194,NA,NA,NA
"Emilio Marquez","sa3006145",4.96396,NA,NA,NA
"Emilio Pagan","14771",4.43960823529412,4.16,"REZ1",1.06721351809955
"Emilio Vargas","sa736761",5.24847,NA,NA,NA
"Emilker Guzman","sa3003158",5.63519,NA,NA,NA
"Eminen Flores","sa3019632",6.38765,NA,NA,NA
"Emmanuel Chapman","sa3023456",4.88786,NA,NA,NA
"Emmanuel Clase","21032",2.81593529411765,3.209,"REZ1",0.877511777537441
"Emmanuel Martinez","sa3019055",6.6172,NA,NA,NA
"Emmanuel Ramirez","17304",4.24454583333333,3.978,"REZ1",1.06700498575499
"Emmanuel Reyes","sa3019071",5.82448,NA,NA,NA
"Emmet Sheehan","29839",4.80837333333333,5.476,"REZ1",0.878081324567811
"Emmett Olson","sa3023223",5.3745,NA,NA,NA
"Enderjer Sifontes","sa3016458",6.68359,NA,NA,NA
"Enderson Mercado","sa3024254",6.8153,NA,NA,NA
"Endrys Briceno","sa505062",4.65341,NA,NA,NA
"Engel Daniel Peralta","sa3019538",6.09356,NA,NA,NA
"Engel Silvestre","sa3022397",7.49607,NA,NA,NA
"Enger Sanchez","sa3019387",7.1819,NA,NA,NA
"Engert Garcia","sa3021817",6.15365,NA,NA,NA
"Enmanuel Acosta","sa3010325",6.35744,NA,NA,NA
"Enmanuel De Jesus","18554",4.46729285714286,4.326,"REZ1",1.03266131695397
"Enmanuel Mejia","sa3009262",5.11417,NA,NA,NA
"Enmanuel Pinales","sa3018832",5.9709,NA,NA,NA
"Enmanuel Solano","sa921578",6.09724,NA,NA,NA
"Enniel Cortez","sa3021525",6.07237,NA,NA,NA
"Enoli Paredes","20447",4.44960181818182,4.906,"REZ1",0.906971426453693
"Enrique Carta","sa3022048",7.46905,NA,NA,NA
"Enrique Coronel","sa3019739",6.88844,NA,NA,NA
"Enrique Santana","sa3007496",6.1194,NA,NA,NA
"Enrique Segura","sa3019147",6.52898,NA,NA,NA
"Enyel De Los Santos","18403",4.24369058823529,4.33,"REZ1",0.98006711044695
"Enyer Burgos","sa3019481",7.60255,NA,NA,NA
"Enyerber Rivero","sa3022129",7.68667,NA,NA,NA
"Erasmo Ramirez","10314",4.52900833333333,4.088,"REZ1",1.10787875081539
"Erian Rodriguez","sa3019625",5.94617,NA,NA,NA
"Eriberto Vasquez","sa3020970",7.79794,NA,NA,NA
"Eric Adler","sa3020592",4.797365,NA,NA,NA
"Eric Cerantola","sa3017914",4.743115,NA,NA,NA
"Eric Dominguez","sa3019284",5.75064,NA,NA,NA
"Eric Foggo","sa3020948",6.46798,NA,NA,NA
"Eric Hanhold","18332",4.57484,NA,NA,NA
"Eric Lauer","19316",4.89203090909091,5.751,"REZ1",0.850640046790281
"Eric Mendez","sa3005433",6.06527,NA,NA,NA
"Eric Orze","27626",4.18205764705882,4.054,"REZ1",1.03158797411416
"Eric Pardinho","sa968102",4.7891,NA,NA,NA
"Eric Prado","sa3021780",6.42115,NA,NA,NA
"Eric Reyzelman","sa3020611",4.521695,NA,NA,NA
"Eric Silva","sa3017965",4.778005,NA,NA,NA
"Eric Skoglund","16155",4.70734,NA,NA,NA
"Eric Stout","16873",4.65779,NA,NA,NA
"Eric Torres","sa3017262",5.342465,NA,NA,NA
"Eric Veras","sa3024462",6.85959,NA,NA,NA
"Eric Yardley","15538",5.15072,NA,NA,NA
"Eric Yost","sa3022858",5.50337,NA,NA,NA
"Erich Uelmen","20323",4.85556666666667,4.46,"REZ1",1.08869207772795
"Erick Fedde","17425",4.30197764705882,4.504,"REZ1",0.955146014000627
"Erick Padilla","sa3019392",7.42806,NA,NA,NA
"Erick Pinales","sa3007963",5.98262,NA,NA,NA
"Erick Reynoso","sa3021749",7.489,NA,NA,NA
"Erick Rodriguez","sa3015155",6.11339,NA,NA,NA
"Erik Martinez","sa3020835",4.72934,NA,NA,NA
"Erik Miller","26252",3.65924705882353,4.144,"REZ1",0.883022938905292
"Erik Rivera","sa3010867",5.67388,NA,NA,NA
"Erik Sabrowski","24978",4.02291866666667,4.325,"REZ1",0.930154605009634
"Erik Swanson","16587",4.24429058823529,4.219,"REZ1",1.0059944508735
"Erik Tolman","sa3021719",5.95932,NA,NA,NA
"Eriq Swan","sa3023514",6.31015,NA,NA,NA
"Eris Rodriguez","sa3017859",6.4443,NA,NA,NA
"Ernesto Jaquez","sa3004869",6.30535,NA,NA,NA
"Ernesto Mercedes","sa3018835",6.27928,NA,NA,NA
"Ernie Day","sa3023004",6.6503,NA,NA,NA
"Erubiel Armenta","sa3015125",5.97322,NA,NA,NA
"Ervin Santana","3200",4.77944,NA,NA,NA
"Ervin Torres","sa3018827",6.60786,NA,NA,NA
"Esmerlin Vinicio","sa3014708",5.6485,NA,NA,NA
"Estarlin Cruz","sa3021000",7.99762,NA,NA,NA
"Estarlin Escalante","sa3018906",6.25536,NA,NA,NA
"Estarlin Francisco","sa3023693",7.24554,NA,NA,NA
"Estarlin Rodriguez","sa3004871",5.88029,NA,NA,NA
"Esteban Luna","sa3024100",6.9168,NA,NA,NA
"Estibenzon Jimenez","sa3015983",6.0082,NA,NA,NA
"Ethan Bosacker","sa3023163",5.7339,NA,NA,NA
"Ethan Chenault","sa3023445",5.75608,NA,NA,NA
"Ethan Hammerberg","sa3019849",6.32358,NA,NA,NA
"Ethan Hankins","sa3008589",4.81791,NA,NA,NA
"Ethan Lindow","sa3005028",5.20748,NA,NA,NA
"Ethan Pecko","sa3022997",4.574355,NA,NA,NA
"Ethan Roberts","24930",4.37558133333333,4.82,"REZ1",0.907796957123098
"Ethan Routzahn","sa3017206",5.1251,NA,NA,NA
"Ethan Small","26364",3.98083764705882,3.556,"REZ1",1.11947065440349
"Ettore Giulianelli","sa3015281",6.39965,NA,NA,NA
"Eudry Alcantara","sa3019701",7.31099,NA,NA,NA
"Eudrys Manon","sa3009631",5.19116,NA,NA,NA
"Eudy Liriano","sa3021765",7.40318,NA,NA,NA
"Euri Montero","sa3015989",6.29966,NA,NA,NA
"Eury Perez","27768",4.35306823529412,6.58,"REZ1",0.661560522081173
"Eury Ramos","sa873729",5.176665,NA,NA,NA
"Eury Rosado","sa3016489",5.10506,NA,NA,NA
"Evan Fitterer","sa3011433",5.17447,NA,NA,NA
"Evan Gates","sa3017311",4.395585,NA,NA,NA
"Evan Johnson","sa3010000",5.74474,NA,NA,NA
"Evan Justice","30008",5.00452470588235,3.999,"REZ1",1.25144403747996
"Evan Kravetz","27536",5.164015,NA,NA,NA
"Evan Lee","24988",4.98088,NA,NA,NA
"Evan Marshall","12297",4.46334,NA,NA,NA
"Evan McKendry","sa3010787",4.932385,NA,NA,NA
"Evan Miller","sa915725",4.81368,NA,NA,NA
"Evan Phillips","17734",3.27518823529412,2.961,"REZ1",1.10610882650933
"Evan Reifert","sa3014860",4.40253571428571,NA,NA,NA
"Evan Shawver","sa3017780",5.54412,NA,NA,NA
"Evan Sisk","sa3007612",4.0078,NA,NA,NA
"Evan Taylor","sa3019950",5.1956,NA,NA,NA
"Evelio Hernandez","sa3019487",6.7942,NA,NA,NA
"Ever Moya","sa917836",6.4734,NA,NA,NA
"Everhett Hazelwood","sa3017197",6.16667,NA,NA,NA
"Eward Rodriguez","sa3018293",7.12262,NA,NA,NA
"Eybersson Polanco","sa3018301",6.9787,NA,NA,NA
"Ezequiel Bonilla","sa3018334",7.35128,NA,NA,NA
"Ezequiel Jimenez","sa3022146",7.05412,NA,NA,NA
"Ezequiel Ventura","sa3011859",6.26058,NA,NA,NA
"Fabian Gallardo","sa3024091",7.01418,NA,NA,NA
"Fabian Soto","sa3023829",7.19894,NA,NA,NA
"Fabian Ysalla","sa3021020",7.1136,NA,NA,NA
"Fabricio Reina","sa3003143",6.37029,NA,NA,NA
"Federik Jimenez","sa3019645",7.83401,NA,NA,NA
"Felipe Bello","sa3020084",6.32504,NA,NA,NA
"Felipe De La Cruz","sa3016065",5.19627,NA,NA,NA
"Felipe De Los Santos","sa3019262",7.29847,NA,NA,NA
"Felipito Santos","sa3010805",7.6152,NA,NA,NA
"Felix Arronde","sa3016526",5.48126,NA,NA,NA
"Felix Bautista","20666",3.06887176470588,4.28,"REZ1",0.717026113249038
"Felix Cabrera","sa3016496",6.46938,NA,NA,NA
"Felix Castro","sa3018361",6.47505,NA,NA,NA
"Felix Cepeda","sa3005445",5.40915,NA,NA,NA
"Felix Minjarez","sa3007272",4.8953,NA,NA,NA
"Felix Paulino","sa828972",4.4602,NA,NA,NA
"Felix Pena","13403",4.4178,NA,NA,NA
"Felix Polanco","sa3008709",7.24296,NA,NA,NA
"Felix Ramires","sa3005828",5.85375,NA,NA,NA
"Fermin Magallanes","sa3021544",7.36214,NA,NA,NA
"Fernando Abad","4994",5.20925714285714,6.25,"REZ1",0.833481142857143
"Fernando Cruz","7048",3.57593294117647,4.377,"REZ1",0.81698262306979
"Fernando Guanare","sa3015496",6.1225,NA,NA,NA
"Fernando Lozano","sa3008585",6.29306,NA,NA,NA
"Fernando Olguin","sa3008571",6.17626,NA,NA,NA
"Fernando Ortega","sa3009459",7.35602,NA,NA,NA
"Fernando Perez","sa3018826",5.5166,NA,NA,NA
"Fernando Sanchez","sa3010134",5.05835,NA,NA,NA
"Fineas Del BontaSmith","sa3010821",4.81976,NA,NA,NA
"Fitz Stadler","sa876081",4.74541,NA,NA,NA
"Florencio Serrano","sa3010124",5.762655,NA,NA,NA
"Forrest Whitley","19586",4.03395058823529,4.15,"REZ1",0.972036286321758
"Foster Griffin","16432",4.11607,NA,NA,NA
"Fraimin Marte","sa3015462",7.34328,NA,NA,NA
"Frainer Mejias","sa3021535",7.1224,NA,NA,NA
"Frainger Aranguren","sa3003132",5.1571,NA,NA,NA
"Framber Valdez","17295",3.53804705882353,3.583,"REZ1",0.987453826074108
"Fran Castro","sa3010675",6.3752,NA,NA,NA
"Francis Hernandez","sa3016223",6.47056,NA,NA,NA
"Francis Marte","sa3022118",7.00284,NA,NA,NA
"Francis Peguero","sa3005209",4.7374,NA,NA,NA
"Francis Pena","sa3019374",4.34351,NA,NA,NA
"Francis Reynoso","sa3015619",6.21547,NA,NA,NA
"Francis Rivera","sa3009217",6.45665,NA,NA,NA
"Francis Texido","sa3021028",6.80635,NA,NA,NA
"Francisco Frias","sa3022278",7.4887,NA,NA,NA
"Francisco Lucumi","sa3015460",7.25538,NA,NA,NA
"Francisco Mercado","sa3019652",7.10837,NA,NA,NA
"Francisco Morales","22913",4.7579,NA,NA,NA
"Francisco Morao","sa3022130",6.92809,NA,NA,NA
"Francisco Pazos","sa3022380",7.45007,NA,NA,NA
"Francisco Perez","21018",4.32355,4.089,"REZ1",1.05736121301052
"Franck De La Rosa","sa3015964",6.06039,NA,NA,NA
"Franco Aleman","sa3018178",3.95793,NA,NA,NA
"Francys Peguero","sa748442",4.92071,NA,NA,NA
"Frander Veras","sa3008723",6.2895,NA,NA,NA
"Franderly Morel","sa3020980",7.13425,NA,NA,NA
"Frandy Rodriguez","sa3022144",7.39331,NA,NA,NA
"Frank Duncan","sa738963",4.85014,NA,NA,NA
"Frank German","24750",4.09848,NA,NA,NA
"Frank Martinez","sa3022132",7.39488,NA,NA,NA
"Frank Moreno","sa3019294",6.71926,NA,NA,NA
"Frank Mozzicato","sa3018242",5.98676,NA,NA,NA
"Frank Rubio","sa3005162",4.65752,NA,NA,NA
"Frankeli Arias","sa3018352",6.37951,NA,NA,NA
"Frankie Montas","14309",4.41112352941176,4.832,"REZ1",0.912898081417998
"Frankie Scalzo Jr","sa3017724",4.897055,NA,NA,NA
"Franklin Dacosta","sa3002925",4.85111,NA,NA,NA
"Franklin De La Paz","sa3002811",5.7667,NA,NA,NA
"Franklin Gil","sa3019626",6.66539,NA,NA,NA
"Franklin Gomez","sa3019153",5.72862,NA,NA,NA
"Franklin Marquez","sa3015305",6.45402,NA,NA,NA
"Franklin Perez","sa873722",6.65,NA,NA,NA
"Franklin Sanchez","sa3015157",5.88385,NA,NA,NA
"Franklyn Kilome","17861",4.57821,NA,NA,NA
"Franklyn Moreta","sa3018888",7.273,NA,NA,NA
"Franly Urena","sa3022050",6.3398,NA,NA,NA
"Franny Cobos","sa3006494",5.02284,NA,NA,NA
"Franyel Diaz","sa3020976",6.7512,NA,NA,NA
"Franyelson Rodriguez","sa3015456",5.94721,NA,NA,NA
"Franyer Herrera","sa3019520",6.64289,NA,NA,NA
"Franyerson Reyes","sa3024586",6.96237,NA,NA,NA
"Fraser Ellard","29530",4.19121529411765,3.934,"REZ1",1.06538263704058
"Fraylin Suriel","sa3018357",7.88937,NA,NA,NA
"Fraynel Nova","sa3019696",6.80992,NA,NA,NA
"Fred Schlichtholz","sa3004455",4.17736,NA,NA,NA
"Fred Villarreal","sa3011477",4.7571,NA,NA,NA
"Freddery Paulino","sa3005881",6.90587,NA,NA,NA
"Freddy Pacheco","sa3006164",4.91565,NA,NA,NA
"Freddy Peralta","18679",3.96130705882353,4.338,"REZ1",0.91316437501695
"Freddy Tarnok","23324",4.72759583333333,5.365,"REZ1",0.881192140416278
"Frederic Frias","sa3021480",7.55704,NA,NA,NA
"Frederic Garcia","sa3006575",6.94409,NA,NA,NA
"Freilyn Guzman","sa3021760",7.20927,NA,NA,NA
"Freilyn Silverio","sa3019271",7.3061,NA,NA,NA
"Frelianderson Seijas","sa3018325",7.56186,NA,NA,NA
"Frenny Grant","sa3021572",7.14284,NA,NA,NA
"Freylin Garcia","sa941791",4.69699,NA,NA,NA
"Gabe Bierman","sa3016939",5.38716,NA,NA,NA
"Gabe Emmett","sa3017938",6.38666,NA,NA,NA
"Gabe Klobosits","19881",5.03205,NA,NA,NA
"Gabe Morales","sa3002781",5.20156,NA,NA,NA
"Gabe Mosser","sa3006834",5.156225,NA,NA,NA
"Gabe Speier","17170",3.67598588235294,3.769,"REZ1",0.975321274171648
"Gabe Starks","sa3023443",6.72664,NA,NA,NA
"Gabriel Agostini","sa3015488",6.43528,NA,NA,NA
"Gabriel Agrazal","sa3017143",7.2612,NA,NA,NA
"Gabriel Aguilera","sa3009494",6.49261,NA,NA,NA
"Gabriel Barbosa","sa3009593",5.50226,NA,NA,NA
"Gabriel Colmenarez","sa3022020",7.07092,NA,NA,NA
"Gabriel Cotto","sa3007934",5.80556,NA,NA,NA
"Gabriel Hernandez","sa3015147",6.37289,NA,NA,NA
"Gabriel Hughes","sa3020661",4.59624,NA,NA,NA
"Gabriel Jackson","sa3009463",5.08684,NA,NA,NA
"Gabriel Jaramillo","sa3008559",5.90531,NA,NA,NA
"Gabriel Ponce","sa3009985",4.93978,NA,NA,NA
"Gabriel Reyes","sa3016833",5.29136,NA,NA,NA
"Gabriel Rodriguez","sa3007219",6.9743,NA,NA,NA
"Gabriel Rodriguez","sa3016784",6.742,NA,NA,NA
"Gabriel Sequeira","sa3014858",4.81078,NA,NA,NA
"Gabriel Sosa","sa3011682",4.7702,NA,NA,NA
"Gabriel Torres","sa3015447",6.52468,NA,NA,NA
"Gabriel Torres","sa3019383",7.0395,NA,NA,NA
"Gabriel Yanez","sa3005332",5.23582,NA,NA,NA
"Gage Stanifer","sa3021731",6.37679,NA,NA,NA
"Garrett Acton","27583",4.7251,4.72,"REZ1",1.00108050847458
"Garrett Apker","sa3020821",5.97159,NA,NA,NA
"Garrett Baumann","sa3023310",5.30279,NA,NA,NA
"Garrett Brown","sa3023169",6.396,NA,NA,NA
"Garrett Burhenn","sa3018173",4.85412,NA,NA,NA
"Garrett Cleavinger","17897",3.91582470588235,3.747,"REZ1",1.0450559663417
"Garrett Crochet","27463",2.90660705882353,3.215,"REZ1",0.904076845668283
"Garrett Davila","sa875052",4.783005,NA,NA,NA
"Garrett Farmer","sa3010811",5.71828,NA,NA,NA
"Garrett Hawkins","sa3017383",5.71368,NA,NA,NA
"Garrett Hill","25097",4.6363,4.518,"REZ1",1.02618415227977
"Garrett Irvin","sa3020176",5.07035,NA,NA,NA
"Garrett Leonard","sa3010141",5.24038,NA,NA,NA
"Garrett McDaniels","sa3020619",4.523246,NA,NA,NA
"Garrett McMillan","sa3023006",5.43047,NA,NA,NA
"Garrett Ramsey","sa3020973",6.17974,NA,NA,NA
"Garrett Richards","9784",4.28212,NA,NA,NA
"Garrett Schilling","sa3004770",5.31427,NA,NA,NA
"Garrett Schoenle","sa3016937",5.041785,NA,NA,NA
"Garrett Stallings","sa3014457",4.66445,NA,NA,NA
"Garrett Whitlock","20191",3.70972235294118,4.689,"REZ1",0.79115426592902
"Garrett Williams","sa738512",4.57021,NA,NA,NA
"Garrison Bryant","sa918939",5.39924,NA,NA,NA
"Garvin Alston","sa3010238",5.291055,NA,NA,NA
"Gary Gill Hill","sa3020972",5.77642,NA,NA,NA
"Gavin Collyer","sa3011742",4.83968,NA,NA,NA
"Gavin Hollowell","25427",4.48195066666667,5.194,"REZ1",0.862909254267745
"Gavin Stone","27792",4.09022916666667,3.614,"REZ1",1.13177342741192
"Gavin Williams","30122",4.05858117647059,4.391,"REZ1",0.924295417096467
"Geison Urbaez","sa3015135",4.8902,NA,NA,NA
"Gemil Santa","sa3018344",7.46372,NA,NA,NA
"Genderson Almonte","sa3019519",7.56665,NA,NA,NA
"Genderson Zapata","sa3017613",7.49676,NA,NA,NA
"Genesis Cabrera","17490",4.64538941176471,5.397,"REZ1",0.860735484855421
"Geoff Hartlieb","19558",4.68156545454545,4.928,"REZ1",0.949992989964581
"Geoffrey Gilbert","sa3020807",5.80445,NA,NA,NA
"George Kirby","25436",3.34412235294118,3.198,"REZ1",1.04569179266453
"George Klassen","sa3023440",4.651725,NA,NA,NA
"George Soriano","21863",4.47025176470588,4.318,"REZ1",1.03525978802823
"Gerald Ogando","sa3005026",4.9409,NA,NA,NA
"Geralmi Santana","sa3016462",6.91737,NA,NA,NA
"Gerardo Abrego","sa3016741",7.05015,NA,NA,NA
"Gerardo Carrillo","sa3002790",4.6401,NA,NA,NA
"Gerardo Gutierrez","sa3005379",4.97946,NA,NA,NA
"Gerardo Reyes","16306",4.79032083333333,4.572,"REZ1",1.0477517133275
"Gerelmi Maldonado","sa3016018",5.62848,NA,NA,NA
"Gerlin Rosario","sa3019251",5.66572,NA,NA,NA
"German Fajardo","sa3023035",6.34346,NA,NA,NA
"German Marquez","15038",4.49322470588235,4.683,"REZ1",0.959475700594139
"German Nunez","sa3019287",6.34519,NA,NA,NA
"Geronimo Franzua","sa597245",4.75738,NA,NA,NA
"Gerrit Cole","13125",3.84477529411765,3.739,"REZ1",1.02828972830106
"Gerson Balbino","sa3019067",7.1175,NA,NA,NA
"Gerson Calzadilla","sa3016621",6.23635,NA,NA,NA
"Gerson Garabito","19835",4.68949529411765,5.221,"REZ1",0.898198677287425
"Gerson Moreno","sa736656",5.014365,NA,NA,NA
"Geury Rodriguez","sa3019581",6.74768,NA,NA,NA
"Gianluca Dalatri","sa3015119",4.83716,NA,NA,NA
"Gil Luna","sa3017301",5.79753,NA,NA,NA
"Gilberto Alcala","sa3019045",7.09995,NA,NA,NA
"Gilberto Batista","sa3020987",5.81627,NA,NA,NA
"Gilberto Chu","sa873302",5.72116,NA,NA,NA
"Gio Arriera","sa3004465",6.05494,NA,NA,NA
"Giomar Diaz","sa3018797",5.58754,NA,NA,NA
"Giovanny Gallegos","14986",4.68146352941177,5.505,"REZ1",0.850402094352728
"Giussepe Velasquez","sa3016463",6.33116,NA,NA,NA
"Gleiner Diaz","sa3015501",5.60681,NA,NA,NA
"Glenn Albanese Jr","sa3017302",4.8885,NA,NA,NA
"Glenn Otto","21366",4.40596666666667,3.892,"REZ1",1.13205721137376
"Gordon Graceffo","29519",4.54052470588235,5.041,"REZ1",0.90071904500741
"Grabiel Salazar","sa3015667",6.01797,NA,NA,NA
"Graeme Stinson","sa3011900",4.73559,NA,NA,NA
"Graham Ashcraft","27552",4.11074,3.613,"REZ1",1.1377636313313
"Graham Firoved","sa3020557",6.25515,NA,NA,NA
"Graham Hoffman","sa3018238",5.68189,NA,NA,NA
"Graham Lawson","sa3014780",4.77231,NA,NA,NA
"Graham Osman","sa3023063",5.98846,NA,NA,NA
"Graham Spraker","sa3004024",4.58358,NA,NA,NA
"Grant Anderson","20546",4.40195176470588,4.679,"REZ1",0.940789007203651
"Grant Black","sa3014846",5.08886,NA,NA,NA
