"name","playerid","new_W","W","Source","W_adj_rate"
"Felix Paulino","sa828972",0.0486,NA,NA,NA
"Felix Pena","13403",0.0477,NA,NA,NA
"Felix Polanco","sa3008709",0.0371,NA,NA,NA
"Felix Ramires","sa3005828",0.0396,NA,NA,NA
"Fermin Magallanes","sa3021544",0.0364,NA,NA,NA
"Fernando Abad","4994",0.388142857142857,1.249,"REZ1",0.310762896031111
"Fernando Cruz","7048",4.11227647058823,6.119,"REZ1",0.672050411928131
"Fernando Guanare","sa3015496",0.0405,NA,NA,NA
"Fernando Lozano","sa3008585",0.0406,NA,NA,NA
"Fernando Olguin","sa3008571",0.0402,NA,NA,NA
"Fernando Ortega","sa3009459",0.0362,NA,NA,NA
"Fernando Perez","sa3018826",0.0461,NA,NA,NA
"Fernando Sanchez","sa3010134",0.052,NA,NA,NA
"Fineas Del BontaSmith","sa3010821",1.0222,NA,NA,NA
"Fitz Stadler","sa876081",0.0464,NA,NA,NA
"Florencio Serrano","sa3010124",1.02155,NA,NA,NA
"Forrest Whitley","19586",2.36588,1.485,"REZ1",1.59318518518519
"Foster Griffin","16432",0.05,NA,NA,NA
"Fraimin Marte","sa3015462",0.0366,NA,NA,NA
"Frainer Mejias","sa3021535",0.0356,NA,NA,NA
"Frainger Aranguren","sa3003132",0.0449,NA,NA,NA
"Framber Valdez","17295",12.2250235294118,8.884,"REZ1",1.37607198665148
"Fran Castro","sa3010675",0.0396,NA,NA,NA
"Francis Hernandez","sa3016223",0.0386,NA,NA,NA
"Francis Marte","sa3022118",0.0313,NA,NA,NA
"Francis Peguero","sa3005209",0.047,NA,NA,NA
"Francis Pena","sa3019374",2.30778666666667,NA,NA,NA
"Francis Reynoso","sa3015619",0.0402,NA,NA,NA
"Francis Rivera","sa3009217",0.0319,NA,NA,NA
"Francis Texido","sa3021028",0.0337,NA,NA,NA
"Francisco Frias","sa3022278",0.0367,NA,NA,NA
"Francisco Lucumi","sa3015460",0.0365,NA,NA,NA
"Francisco Mercado","sa3019652",0.034,NA,NA,NA
"Francisco Morales","22913",2.0235,NA,NA,NA
"Francisco Morao","sa3022130",0.0343,NA,NA,NA
"Francisco Pazos","sa3022380",0.0347,NA,NA,NA
"Francisco Perez","21018",0.994,0.843,"REZ1",1.1791221826809
"Franck De La Rosa","sa3015964",0.0384,NA,NA,NA
"Franco Aleman","sa3018178",2.40811333333333,NA,NA,NA
"Francys Peguero","sa748442",0.0457,NA,NA,NA
"Frander Veras","sa3008723",0.0374,NA,NA,NA
"Franderly Morel","sa3020980",0.0376,NA,NA,NA
"Frandy Rodriguez","sa3022144",0.0361,NA,NA,NA
"Frank Duncan","sa738963",0.052,NA,NA,NA
"Frank German","24750",0.0498,NA,NA,NA
"Frank Martinez","sa3022132",0.0362,NA,NA,NA
"Frank Moreno","sa3019294",0.0322,NA,NA,NA
"Frank Mozzicato","sa3018242",0.0429,NA,NA,NA
"Frank Rubio","sa3005162",0.0466,NA,NA,NA
"Frankeli Arias","sa3018352",0.035,NA,NA,NA
"Frankie Montas","14309",7.09853764705882,11.207,"REZ1",0.633402127871761
"Frankie Scalzo Jr","sa3017724",1.52305,NA,NA,NA
"Franklin Dacosta","sa3002925",0.0467,NA,NA,NA
"Franklin De La Paz","sa3002811",0.0427,NA,NA,NA
"Franklin Gil","sa3019626",0.0358,NA,NA,NA
"Franklin Gomez","sa3019153",0.0493,NA,NA,NA
"Franklin Marquez","sa3015305",0.0398,NA,NA,NA
"Franklin Perez","sa873722",0.0385,NA,NA,NA
"Franklin Sanchez","sa3015157",0.039,NA,NA,NA
"Franklyn Kilome","17861",0.0471,NA,NA,NA
"Franklyn Moreta","sa3018888",0.0365,NA,NA,NA
"Franly Urena","sa3022050",0.0386,NA,NA,NA
"Franny Cobos","sa3006494",0.0453,NA,NA,NA
"Franyel Diaz","sa3020976",0.0326,NA,NA,NA
"Franyelson Rodriguez","sa3015456",0.041,NA,NA,NA
"Franyer Herrera","sa3019520",0.0351,NA,NA,NA
"Franyerson Reyes","sa3024586",0.03,NA,NA,NA
"Fraser Ellard","29530",2.48791647058824,0.614,"REZ1",4.05198122245641
"Fraylin Suriel","sa3018357",0.0348,NA,NA,NA
"Fraynel Nova","sa3019696",0.0355,NA,NA,NA
"Fred Schlichtholz","sa3004455",0.0496,NA,NA,NA
"Fred Villarreal","sa3011477",0.0452,NA,NA,NA
"Freddery Paulino","sa3005881",0.0314,NA,NA,NA
"Freddy Pacheco","sa3006164",0.0499,NA,NA,NA
"Freddy Peralta","18679",10.6055647058824,8.924,"REZ1",1.18843172410156
"Freddy Tarnok","23324",1.39808333333333,0.776,"REZ1",1.80165378006873
"Frederic Frias","sa3021480",0.0357,NA,NA,NA
"Frederic Garcia","sa3006575",0.0377,NA,NA,NA
"Freilyn Guzman","sa3021760",0.0283,NA,NA,NA
"Freilyn Silverio","sa3019271",0.0286,NA,NA,NA
"Frelianderson Seijas","sa3018325",0.0356,NA,NA,NA
"Frenny Grant","sa3021572",0.0364,NA,NA,NA
"Freylin Garcia","sa941791",0.0465,NA,NA,NA
"Gabe Bierman","sa3016939",0.0407,NA,NA,NA
"Gabe Emmett","sa3017938",0.0417,NA,NA,NA
"Gabe Klobosits","19881",0.0448,NA,NA,NA
"Gabe Morales","sa3002781",0.0529,NA,NA,NA
"Gabe Mosser","sa3006834",2.5254,NA,NA,NA
"Gabe Speier","17170",2.55689294117647,3.005,"REZ1",0.850879514534599
"Gabe Starks","sa3023443",0.0385,NA,NA,NA
"Gabriel Agostini","sa3015488",0.0361,NA,NA,NA
"Gabriel Agrazal","sa3017143",0.0367,NA,NA,NA
"Gabriel Aguilera","sa3009494",0.0357,NA,NA,NA
"Gabriel Barbosa","sa3009593",0.0483,NA,NA,NA
"Gabriel Colmenarez","sa3022020",0.0295,NA,NA,NA
"Gabriel Cotto","sa3007934",0.0439,NA,NA,NA
"Gabriel Hernandez","sa3015147",0.0395,NA,NA,NA
"Gabriel Hughes","sa3020661",0.38485,NA,NA,NA
"Gabriel Jackson","sa3009463",0.0451,NA,NA,NA
"Gabriel Jaramillo","sa3008559",0.0414,NA,NA,NA
"Gabriel Ponce","sa3009985",0.0457,NA,NA,NA
"Gabriel Reyes","sa3016833",0.0464,NA,NA,NA
"Gabriel Rodriguez","sa3007219",0.0358,NA,NA,NA
"Gabriel Rodriguez","sa3016784",0.0333,NA,NA,NA
"Gabriel Sequeira","sa3014858",0.0469,NA,NA,NA
"Gabriel Sosa","sa3011682",0.0451,NA,NA,NA
"Gabriel Torres","sa3015447",0.0363,NA,NA,NA
"Gabriel Torres","sa3019383",0.0296,NA,NA,NA
"Gabriel Yanez","sa3005332",0.0439,NA,NA,NA
"Gage Stanifer","sa3021731",0.0374,NA,NA,NA
"Garrett Acton","27583",0.625214285714286,2.072,"REZ1",0.301744346387204
"Garrett Apker","sa3020821",0.0399,NA,NA,NA
"Garrett Baumann","sa3023310",0.0516,NA,NA,NA
"Garrett Brown","sa3023169",0.0394,NA,NA,NA
"Garrett Burhenn","sa3018173",2.0245,NA,NA,NA
"Garrett Cleavinger","17897",3.98155764705882,2.916,"REZ1",1.36541757443718
"Garrett Crochet","27463",12.2068235294118,11.457,"REZ1",1.06544676000801
"Garrett Davila","sa875052",1.52325,NA,NA,NA
"Garrett Farmer","sa3010811",0.0424,NA,NA,NA
"Garrett Hawkins","sa3017383",0.0467,NA,NA,NA
"Garrett Hill","25097",1.73016666666667,2.765,"REZ1",0.625738396624473
"Garrett Irvin","sa3020176",0.0454,NA,NA,NA
"Garrett Leonard","sa3010141",0.0446,NA,NA,NA
"Garrett McDaniels","sa3020619",1.991572,NA,NA,NA
"Garrett McMillan","sa3023006",0.0422,NA,NA,NA
"Garrett Ramsey","sa3020973",0.0403,NA,NA,NA
"Garrett Richards","9784",0.0489,NA,NA,NA
"Garrett Schilling","sa3004770",0.0411,NA,NA,NA
"Garrett Schoenle","sa3016937",1.5221,NA,NA,NA
"Garrett Stallings","sa3014457",2.0248,NA,NA,NA
"Garrett Whitlock","20191",3.44174117647059,2.818,"REZ1",1.22134179434726
"Garrett Williams","sa738512",0.0489,NA,NA,NA
"Garrison Bryant","sa918939",0.0469,NA,NA,NA
"Garvin Alston","sa3010238",0.522,NA,NA,NA
"Gary Gill Hill","sa3020972",0.0425,NA,NA,NA
"Gavin Collyer","sa3011742",0.0466,NA,NA,NA
"Gavin Hollowell","25427",1.05715306666667,3.638,"REZ1",0.290586329485065
"Gavin Stone","27792",4.91695833333333,9.344,"REZ1",0.526215575057078
"Gavin Williams","30122",7.87164352941176,6.345,"REZ1",1.2406057571965
"Geison Urbaez","sa3015135",0.05,NA,NA,NA
"Gemil Santa","sa3018344",0.0336,NA,NA,NA
"Genderson Almonte","sa3019519",0.0356,NA,NA,NA
"Genderson Zapata","sa3017613",0.0357,NA,NA,NA
"Genesis Cabrera","17490",2.091124,2.91,"REZ1",0.718599312714777
"Geoff Hartlieb","19558",1.0412348,1.663,"REZ1",0.626118340348767
"Geoffrey Gilbert","sa3020807",0.0439,NA,NA,NA
"George Kirby","25436",12.7474117647059,14.248,"REZ1",0.894680780790699
"George Klassen","sa3023440",2.5267,NA,NA,NA
"George Soriano","21863",1.75529411764706,1.641,"REZ1",1.06964906620784
"Gerald Ogando","sa3005026",0.0466,NA,NA,NA
"Geralmi Santana","sa3016462",0.0377,NA,NA,NA
"Gerardo Abrego","sa3016741",0.0342,NA,NA,NA
"Gerardo Carrillo","sa3002790",0.0473,NA,NA,NA
"Gerardo Gutierrez","sa3005379",0.5232,NA,NA,NA
"Gerardo Reyes","16306",1.10925,1.539,"REZ1",0.720760233918129
"Gerelmi Maldonado","sa3016018",0.0422,NA,NA,NA
"Gerlin Rosario","sa3019251",0.0424,NA,NA,NA
"German Fajardo","sa3023035",0.0386,NA,NA,NA
"German Marquez","15038",6.82978705882353,5.054,"REZ1",1.35136269466235
"German Nunez","sa3019287",0.0371,NA,NA,NA
"Geronimo Franzua","sa597245",2.02465,NA,NA,NA
"Gerrit Cole","13125",10.9893176470588,9.88,"REZ1",1.11227911407478
"Gerson Balbino","sa3019067",0.0323,NA,NA,NA
"Gerson Calzadilla","sa3016621",0.04,NA,NA,NA
"Gerson Garabito","19835",1.41055729411765,2.125,"REZ1",0.663791667820069
"Gerson Moreno","sa736656",1.02295,NA,NA,NA
"Geury Rodriguez","sa3019581",0.0354,NA,NA,NA
"Gianluca Dalatri","sa3015119",0.0451,NA,NA,NA
"Gil Luna","sa3017301",1.02045,NA,NA,NA
"Gilberto Alcala","sa3019045",0.0355,NA,NA,NA
"Gilberto Batista","sa3020987",0.0429,NA,NA,NA
"Gilberto Chu","sa873302",0.0426,NA,NA,NA
"Gio Arriera","sa3004465",0.0409,NA,NA,NA
"Giomar Diaz","sa3018797",0.0448,NA,NA,NA
"Giovanny Gallegos","14986",1.83773411764706,1.355,"REZ1",1.35626134143694
"Giussepe Velasquez","sa3016463",0.0398,NA,NA,NA
"Gleiner Diaz","sa3015501",0.0415,NA,NA,NA
"Glenn Albanese Jr","sa3017302",0.0458,NA,NA,NA
"Glenn Otto","21366",2.23125,0.766,"REZ1",2.9128590078329
"Gordon Graceffo","29519",2.32802305882353,0.566,"REZ1",4.1131149449179
"Grabiel Salazar","sa3015667",0.0418,NA,NA,NA
"Graeme Stinson","sa3011900",0.0487,NA,NA,NA
"Graham Ashcraft","27552",3.54855882352941,5.903,"REZ1",0.601144981116282
"Graham Firoved","sa3020557",0.0401,NA,NA,NA
"Graham Hoffman","sa3018238",0.0424,NA,NA,NA
"Graham Lawson","sa3014780",0.0461,NA,NA,NA
"Graham Osman","sa3023063",0.0415,NA,NA,NA
"Graham Spraker","sa3004024",0.0476,NA,NA,NA
"Grant Anderson","20546",1.43270341176471,2.554,"REZ1",0.560964530839744
"Grant Black","sa3014846",0.0457,NA,NA,NA
"Grant Dayton","11203",0.0462,NA,NA,NA
"Grant Ford","sa3010625",1.02155,NA,NA,NA
"Grant Gambrell","sa3011129",2.5246,NA,NA,NA
"Grant Gavin","sa918674",1.0244,NA,NA,NA
"Grant Hartwig","29946",1.16025727272727,1.392,"REZ1",0.83351815569488
"Grant Holman","30002",2.20619882352941,1.217,"REZ1",1.81281743921891
"Grant Holmes","16944",5.08778588235294,4.783,"REZ1",1.06372274354023
"Grant Judkins","sa3015004",0.0406,NA,NA,NA
"Grant Kipp","sa3020185",0.0458,NA,NA,NA
"Grant Rogers","sa3023522",0.0492,NA,NA,NA
"Grant Wolfram","sa3008313",1.22690014285714,NA,NA,NA
"Gray Fenter","sa875233",0.0503,NA,NA,NA
"Grayson Moore","sa3023275",0.0417,NA,NA,NA
"Grayson Rodriguez","24492",9.8558,8.2,"REZ1",1.20192682926829
"Grayson Thurman","sa3020756",0.0469,NA,NA,NA
"Greg Holland","7196",0.048,NA,NA,NA
"Greg Weissert","20375",2.88573529411765,2.694,"REZ1",1.07117123018472
"Gregori Louis","sa3019699",0.0442,NA,NA,NA
"Gregori Montano","sa3011464",0.0395,NA,NA,NA
"Gregori Vasquez","sa873328",0.0463,NA,NA,NA
"Gregoris Chalas","sa3008044",0.0396,NA,NA,NA
"Gregory Sanchez","sa3024267",0.0308,NA,NA,NA
"Gregory Santos","21894",2.57850117647059,3.205,"REZ1",0.804524548040745
"Gregory Soto","19677",3.59052352941176,3.035,"REZ1",1.18303905417192
"Greiber Mendez","sa3018041",0.0391,NA,NA,NA
"Greudis De Los Santos","sa3022012",0.0289,NA,NA,NA
"Griff McGarry","sa3017130",1.11741016666667,NA,NA,NA
"Griffin Canning","19867",4.37257647058824,2.533,"REZ1",1.72624416525394
"Griffin Jax","20253",4.80197294117647,4.096,"REZ1",1.17235667509191
"Griffin McLarty","sa1115734",0.0474,NA,NA,NA
"Griffin Roberts","sa3008483",0.0465,NA,NA,NA
"Guillermo Arvizu","sa3019117",0.038,NA,NA,NA
"Guillo Zuniga","19588",1.13552270588235,1.768,"REZ1",0.642263973915358
"Gunnar Groen","sa3019533",0.046,NA,NA,NA
"Gunnar Hoglund","sa3019785",3.49546714285714,NA,NA,NA
"Gunner Mayer","sa3011199",0.0461,NA,NA,NA
"Gus Varland","24737",2.52343176470588,2.759,"REZ1",0.914618254695862
"Gustavo Del Pozo","sa3009745",0.0385,NA,NA,NA
"Gustavo Rivas","sa3016503",0.0368,NA,NA,NA
"Gustavo Rodriguez","sa3008438",0.0419,NA,NA,NA
"Haden Erbe","sa3020462",1.02335,NA,NA,NA
"Hader Blanco","sa3019266",0.0359,NA,NA,NA
"Hagen Danner","22116",1.27462,NA,NA,NA
"Haminton Mendez","sa3017150",0.0364,NA,NA,NA
"Hamlet Garcia","sa3021022",0.0267,NA,NA,NA
"Hancel Rincon","sa3009629",0.0434,NA,NA,NA
"Hanfermin Vargas","sa3024227",0.0273,NA,NA,NA
"Hans Crouse","22192",2.95658823529412,1.273,"REZ1",2.32253592717527
"Hansel Rincon","sa3015450",0.0463,NA,NA,NA
"Hansel Robles","11801",0.0465,NA,NA,NA
"Hansel Rosario","sa3019247",0.0309,NA,NA,NA
"Hansen Butler","sa3011363",0.0452,NA,NA,NA
"Harif Frias","sa3010251",0.0402,NA,NA,NA
"Harol Arias","sa3015347",0.0395,NA,NA,NA
"Harol Gonzalez","sa828505",0.0552,NA,NA,NA
"Harold Chirino","sa917637",1.52335,NA,NA,NA
"Harold Cortijo","sa3004588",0.0437,NA,NA,NA
"Harold Melenge","sa3009747",0.0436,NA,NA,NA
"Harrison Beethe","sa3017721",0.04,NA,NA,NA
"Harrison Cohen","sa3020811",0.0476,NA,NA,NA
"Harrison Durow","sa3023484",0.0418,NA,NA,NA
"Harry Gustin","sa3023229",0.0457,NA,NA,NA
"Harry Rutkowski","sa3017067",0.0418,NA,NA,NA
"Hayden Birdsong","31635",5.56114823529412,4.158,"REZ1",1.33745748804572
"Hayden Deal","sa3004680",0.0506,NA,NA,NA
"Hayden Durke","sa3022733",0.0433,NA,NA,NA
"Hayden Harris","sa3019913",1.6171665,NA,NA,NA
"Hayden Juenger","sa3017103",1.5242,NA,NA,NA
"Hayden Merda","sa3020826",0.0405,NA,NA,NA
"Hayden Minton","sa3023155",0.0425,NA,NA,NA
"Hayden Mullins","sa3023218",0.0493,NA,NA,NA
"Hayden Nierman","sa3020573",0.0437,NA,NA,NA
"Hayden Seig","sa3018115",2.0236,NA,NA,NA
"Hayden Snelsire","sa3023138",0.0391,NA,NA,NA
"Hayden Wesneski","27581",5.01628941176471,4.943,"REZ1",1.01482690911687
"Hayden Wynja","sa3020464",0.0447,NA,NA,NA
"Hayder Ortiz","sa3019428",0.0418,NA,NA,NA
"Hayes Heinecke","sa3017819",0.042,NA,NA,NA
"Haylen Green","sa3017716",0.0474,NA,NA,NA
"Hayrol Done","sa3018879",0.0351,NA,NA,NA
"Hazahel Quijada","sa3007586",0.0418,NA,NA,NA
"Heath Hembree","11632",1.04207142857143,3.532,"REZ1",0.295037210807313
"Heath Holder","sa602623",0.0464,NA,NA,NA
"Hector Neris","11804",4.55319882352941,5.227,"REZ1",0.871092179745439
"Hector Perez","18592",0.0479,NA,NA,NA
"Hector Santiago","4026",0.0488,NA,NA,NA
"Heisell Baro","sa3009225",0.0398,NA,NA,NA
"Heitor Tokar","sa3005683",0.0449,NA,NA,NA
"Helcris Olivarez","sa3002965",1.0247,NA,NA,NA
"Hendry Nunez","sa3006585",0.0404,NA,NA,NA
"Henrison Mota","sa3016801",0.0353,NA,NA,NA
"Henry Baez","sa3016584",2.5263,NA,NA,NA
"Henry Gomez","sa3009993",0.0402,NA,NA,NA
"Henry Henry","sa918121",0.0452,NA,NA,NA
"Henry Lalane","sa3016066",0.0443,NA,NA,NA
"Henry Martinez","sa3020963",0.0369,NA,NA,NA
"Henry Montilla","sa3019240",0.0314,NA,NA,NA
"Henry Tejada","sa3019275",0.0334,NA,NA,NA
"Henry Valencio","sa3005257",0.0388,NA,NA,NA
"Henry Williams","sa3020901",0.0439,NA,NA,NA
"Henson Leal","sa3019175",0.0401,NA,NA,NA
"Heribert Garcia","sa3006408",0.0377,NA,NA,NA
"Hever Bueno","sa738180",0.0459,NA,NA,NA
"Hiro Wyatt","sa3023613",0.0399,NA,NA,NA
"Hirokazu Sawamura","27515",0.0462,NA,NA,NA
"Hobie Harris","18615",1.58995833333333,1.927,"REZ1",0.825095139249265
"Hoby Milner","13346",2.67393529411765,3.07,"REZ1",0.870988695152328
"Hogan Harris","21520",2.57175647058824,2.587,"REZ1",0.994107642283817
"Holden Capps","sa3004097",0.0472,NA,NA,NA
"Holden Laws","sa3008332",0.042,NA,NA,NA
"Holden Powell","sa3014854",1.522,NA,NA,NA
"Holt Jones","sa3017368",0.0389,NA,NA,NA
"Horacio Andujar","sa3010370",0.0397,NA,NA,NA
"Houston Harding","sa3017820",1.52225,NA,NA,NA
"Houston Roth","sa3011527",2.0234,NA,NA,NA
"Huascar Brazoban","6107",2.34006705882353,1.379,"REZ1",1.69693042699313
"Huascar Ynoa","20468",1.96060442857143,NA,NA,NA
"Hudson Leach","sa3023649",0.0423,NA,NA,NA
"HueiSheng Lin","sa3010249",0.039,NA,NA,NA
"Hueston Morrill","sa3022408",0.0438,NA,NA,NA
"Hugh Fisher","sa3017255",0.047,NA,NA,NA
"Hugo Beltran","sa3006354",0.0417,NA,NA,NA
"Hugo Villalobos","sa3008729",0.0407,NA,NA,NA
"Humberto Castellanos","21183",2.49175,2.329,"REZ1",1.06987977672821
"Humberto Mejia","20739",0.0487,NA,NA,NA
"HungLeng Chang","sa3019518",0.0374,NA,NA,NA
"Hunter Barco","sa3022409",0.02735,NA,NA,NA
"Hunter Bigge","26259",2.55594941176471,2.611,"REZ1",0.978915898799198
"Hunter Breault","sa3017499",0.0432,NA,NA,NA
"Hunter Brown","25880",11.3636117647059,10.396,"REZ1",1.09307539098748
"Hunter Dobbins","sa3018275",1.53666175,NA,NA,NA
"Hunter Dollander","sa3019302",0.0473,NA,NA,NA
"Hunter Dula","sa3017392",0.0449,NA,NA,NA
"Hunter Furtado","sa3023447",0.0376,NA,NA,NA
"Hunter Gaddis","25636",3.58495764705882,2.868,"REZ1",1.24998523258676
"Hunter Greene","22182",9.04145529411765,7.112,"REZ1",1.27129573876795
"Hunter Gregory","sa3017754",1.5238,NA,NA,NA
"Hunter Harvey","15507",3.23029294117647,4.756,"REZ1",0.679203730272597
"Hunter Hayes","sa3020450",0.0428,NA,NA,NA
"Hunter Kublick","sa3022879",0.0406,NA,NA,NA
"Hunter Mann","sa3023231",0.0375,NA,NA,NA
"Hunter McMahon","sa3010658",0.52335,NA,NA,NA
"Hunter Owen","sa3023474",0.0447,NA,NA,NA
"Hunter Parks","sa3017640",1.0202,NA,NA,NA
"Hunter Parsons","sa3011606",1.0251,NA,NA,NA
"Hunter Patteson","sa3020954",0.0465,NA,NA,NA
"Hunter Peck","sa3014873",0.0414,NA,NA,NA
"Hunter Perdue","sa3016905",0.0369,NA,NA,NA
"Hunter Riggins","sa3020340",0.0483,NA,NA,NA
"Hunter Schryver","sa873263",0.0434,NA,NA,NA
"Hunter Stanley","sa3018148",2.02315,NA,NA,NA
"Hunter Stratton","23455",1.58132176470588,3.784,"REZ1",0.417896872279567
"Hunter Strickland","7836",1.94942352941176,3.574,"REZ1",0.545445867210902
"Hunter Wood","15091",0.0461,NA,NA,NA
"Hurston Waldrep","33527",2.60351866666667,3.606,"REZ1",0.721996302458865
"HyeonJong Yang","27513",0.0504,NA,NA,NA
"Hyun Jin Ryu","14444",1.535,5.229,"REZ1",0.293555173073245
"HyunSeok Jang","sa3023601",0.0443,NA,NA,NA
"Hyunil Choi","sa3009992",2.5236,NA,NA,NA
"Ian Anderson","19951",4.86755142857143,NA,NA,NA
"Ian Bedell","sa3014538",1.52515,NA,NA,NA
"Ian Churchill","sa3020234",0.52365,NA,NA,NA
"Ian Clarkin","sa737534",2,NA,NA,NA
"Ian Foggo","sa3017611",0.0418,NA,NA,NA
"Ian Gibaut","17871",1.62413709090909,3.214,"REZ1",0.505332013350682
"Ian Hamilton","19261",2.60331529411765,1.016,"REZ1",2.5623182028717
"Ian Kennedy","6986",0.582428571428571,1.924,"REZ1",0.302717552717553
"Ian Koenig","sa3020568",0.0423,NA,NA,NA
"Ian Krol","10066",0.0481,NA,NA,NA
"Ian McKinney","sa738318",0.0473,NA,NA,NA
"Ian Mejia","sa3019911",3.52645,NA,NA,NA
"Ian Seymour","sa3014512",1.88966,NA,NA,NA
"Ian Villers","sa3017303",0.0394,NA,NA,NA
"Ignacio Briceno","sa3015459",0.0376,NA,NA,NA
"Ignacio Feliz","sa3002982",0.0465,NA,NA,NA
"Ike Buxton","sa3020180",0.0427,NA,NA,NA
"Ike Schlabach","sa875796",0.0475,NA,NA,NA
"Ilmerson Colon","sa3019539",0.0365,NA,NA,NA
"Indigo Diaz","sa3011726",0.0479,NA,NA,NA
"Inmer Lobo","sa3019151",0.0399,NA,NA,NA
"Inohan Paniagua","sa3006417",0.0458,NA,NA,NA
"Irv Carter","sa3019239",0.0419,NA,NA,NA
"Irving Cota","sa3022108",0.0439,NA,NA,NA
"Irving Vazquez","sa3019180",0.0359,NA,NA,NA
"Isaac Coffey","sa3020222",3.02655,NA,NA,NA
"Isaac Gallegos","sa3023183",0.0454,NA,NA,NA
"Isaac Mattson","20385",1.81325,3.266,"REZ1",0.555189834660135
"Isaac Rudecindo","sa3011377",0.0367,NA,NA,NA
"Isaac Stebens","sa3023422",0.0428,NA,NA,NA
"Isaiah Campbell","25551",1.52395833333333,1.522,"REZ1",1.00128668418747
"Isaiah Coupet","sa3023156",0.0392,NA,NA,NA
"Isaiah Lowe","sa3020864",0.0434,NA,NA,NA
"Isaias Uribe","sa3016486",0.032,NA,NA,NA
"Ismael Cabral","sa3021481",0.027,NA,NA,NA
"Ismael Laureano","sa3019274",0.0344,NA,NA,NA
"Ismael Luciano","sa3016227",0.0313,NA,NA,NA
"Ismael Michel","sa3016270",0.04,NA,NA,NA
"Ismael Mota","sa3016586",0.0364,NA,NA,NA
"Israel Puello","sa3006113",0.04,NA,NA,NA
"Issac Solano","sa3011441",0.0399,NA,NA,NA
"Ivan Armstrong","sa3006358",1.5226,NA,NA,NA
"Ivan Oviedo","sa3016038",0.52325,NA,NA,NA
"Ixan Henderson","sa3022953",0.0469,NA,NA,NA
"Izack Tiger","sa3022875",0.0459,NA,NA,NA
"JA Happ","7410",0.0502,NA,NA,NA
"JB Bukauskas","20491",1.62768,3.793,"REZ1",0.429127339836541
"JB Olson","sa3002779",0.0475,NA,NA,NA
"JB Wendelken","14506",0.663953666666667,NA,NA,NA
"JC Flowers","sa3011493",1.0215,NA,NA,NA
"JC Keys","sa1170341",0.0461,NA,NA,NA
"JC Mejia","20617",0.5625,1.846,"REZ1",0.304712892741062
"JC Ramirez","8302",0.0481,NA,NA,NA
"JD Hammer","19548",0.0452,NA,NA,NA
"JJ Goss","sa3011420",0.0446,NA,NA,NA
"JJ Niekro","sa3017129",1.52725,NA,NA,NA
"JJ Sanchez","sa3022861",0.0437,NA,NA,NA
"JP Feyereisen","16610",1.928,1.451,"REZ1",1.32873880082702
"JP France","21212",1.86482129411765,1.402,"REZ1",1.33011504573299
"JP Massey","sa3020803",0.0414,NA,NA,NA
"JP Sears","23429",8.38931411764706,4.194,"REZ1",2.00031333277231
"JP Wheat","sa3024884",0.0332,NA,NA,NA
"JP Woodward","sa3014809",0.0442,NA,NA,NA
"JR Ritchie","sa3020395",0.0525,NA,NA,NA
"JT Brubaker","17578",2.69683285714286,NA,NA,NA
"JT Chargois","13767",1.28932470588235,1.597,"REZ1",0.807341706876865
"JT Ginn","27889",3.63096,2.152,"REZ1",1.68724907063197
"JT Hintzen","sa3006763",0.0452,NA,NA,NA
"Jace Beck","sa3011811",0.0453,NA,NA,NA
"Jace Fry","16159",0.0485,NA,NA,NA
"Jace Kaminska","sa3023222",0.0392,NA,NA,NA
"Jace Vines","sa917985",0.0468,NA,NA,NA
"Jacinto Arredondo","sa3015009",0.042,NA,NA,NA
"Jack Aldrich","sa3017145",0.043,NA,NA,NA
"Jack Anderson","sa3017872",1.0227,NA,NA,NA
"Jack Carey","sa3017887",2.0217,NA,NA,NA
"Jack Choate","sa3020407",2.02685,NA,NA,NA
"Jack Cushing","sa1170342",2.5245,NA,NA,NA
"Jack Dallas","sa3020490",0.048,NA,NA,NA
"Jack Dashwood","sa3015035",1.99888,NA,NA,NA
"Jack DeGroat","sa3018790",0.0401,NA,NA,NA
"Jack Dreyer","sa3018789",1.45224016666667,NA,NA,NA
"Jack Flaherty","17479",10.0135058823529,7.338,"REZ1",1.36460968688375
"Jack Hartman","sa3018250",1.02305,NA,NA,NA
"Jack Jasiak","sa3020738",0.0376,NA,NA,NA
"Jack Kochanowicz","27688",4.68738352941176,4.72,"REZ1",0.993089730807577
"Jack Leftwich","sa3018169",2.52365,NA,NA,NA
"Jack Leiter","30146",4.80581529411765,5.068,"REZ1",0.948266632619899
"Jack Little","sa1115817",1.024,NA,NA,NA
"Jack Mahoney","sa3023157",0.0398,NA,NA,NA
"Jack Neely","30106",0.939561066666667,2.255,"REZ1",0.416656792313378
"Jack Noble","sa3020482",0.0436,NA,NA,NA
"Jack O'Loughlin","22690",0.729937411764706,0.606,"REZ1",1.20451718112988
"Jack Owen","sa3017490",0.0428,NA,NA,NA
"Jack Patterson","sa3007860",0.0431,NA,NA,NA
"Jack Perkins","sa3007713",0.047,NA,NA,NA
"Jack Perkins","sa3020076",1.52695,NA,NA,NA
"Jack Ralston","sa3011296",1.52305,NA,NA,NA
"Jack Sellinger","sa3022934",0.0415,NA,NA,NA
"Jack Sinclair","sa3017596",1.52275,NA,NA,NA
"Jack Snyder","sa3018194",0.0462,NA,NA,NA
