"name","playerid","new_G","G","Source","G_adj_rate"
"Drew McDaniel","sa3020384",0.1754,NA,NA,NA
"Drew Parrish","sa3011395",12.63265,NA,NA,NA
"Drew Pomeranz","11426",13.6352,NA,NA,NA
"Drew Rasmussen","25385",38.5448235294118,43.347,"REZ1",0.889215482718798
"Drew Rom","24602",13.5808909090909,29.073,"REZ1",0.467130702338627
"Drew Rucinski","12499",9.90157142857143,34.217,"REZ1",0.289375790647089
"Drew Smith","17755",20.7638388235294,40.442,"REZ1",0.513422650302394
"Drew Smyly","11760",37.9301294117647,40.883,"REZ1",0.927772653957995
"Drew Sommers","sa3020885",1,NA,NA,NA
"Drew Steckenrider","18806",1,NA,NA,NA
"Drew Strotman","sa3004584",16,NA,NA,NA
"Drew Thorpe","31967",17.2415411764706,18.741,"REZ1",0.919990458165017
"Drew VerHagen","13424",9.80257142857143,31.809,"REZ1",0.308169745310177
"Drey Jameson","26260",37.0367411764706,19.387,"REZ1",1.91039052852275
"Drue Hackenberg","sa3023304",5.49191,NA,NA,NA
"Dualvert Gutierrez","sa3015452",0.2727,NA,NA,NA
"Duane Underwood Jr","14677",20.1308333333333,30.785,"REZ1",0.653916950895999
"Dugan Darnell","sa3014876",20.4563,NA,NA,NA
"Duncan Davitt","sa3020394",12.0877,NA,NA,NA
"Duncan Snider","sa3019695",0.2035,NA,NA,NA
"Duque Hebbert","sa3021026",0.4393,NA,NA,NA
"Durbin Feltman","sa3007959",1,NA,NA,NA
"Dusten Knight","16537",1,NA,NA,NA
"Dustin May","19716",39.2944470588235,27.055,"REZ1",1.45239131616424
"Dustin Saenz","sa3017610",8.5877,NA,NA,NA
"Dwayne Matos","sa3009508",1,NA,NA,NA
"Dylan Bice","sa918551",0.8516,NA,NA,NA
"Dylan Bundy","12917",0.1754,NA,NA,NA
"Dylan Burns","sa3018793",0.7328,NA,NA,NA
"Dylan Carmouche","sa3023412",0.1961,NA,NA,NA
"Dylan Castaneda","sa3011731",0.4096,NA,NA,NA
"Dylan Cease","18525",30.9245882352941,27.686,"REZ1",1.11697566406466
"Dylan Coleman","22276",32.583,31.193,"REZ1",1.04456127977431
"Dylan Covey","14825",16.9848909090909,29.937,"REZ1",0.5673544746999
"Dylan Cumming","sa3020818",12.61535,NA,NA,NA
"Dylan DeLucia","sa3024964",0.1754,NA,NA,NA
"Dylan Dodd","29928",27.7714588235294,26.269,"REZ1",1.05719512823211
"Dylan File","sa3004197",9.59185,NA,NA,NA
"Dylan Floro","13394",51.0532117647059,53.067,"REZ1",0.962051967601445
"Dylan Hall","sa3015008",1,NA,NA,NA
"Dylan Heid","sa3019113",18,NA,NA,NA
"Dylan King","sa3009924",1,NA,NA,NA
"Dylan Lee","19996",55.9071058823529,42.439,"REZ1",1.31735210260263
"Dylan Lesko","sa3020677",0.2018,NA,NA,NA
"Dylan MacLean","sa3014508",0.4344,NA,NA,NA
"Dylan Nedved","sa3020326",1,NA,NA,NA
"Dylan Phillips","sa3019862",1,NA,NA,NA
"Dylan Ray","sa3020392",10.0877,NA,NA,NA
"Dylan Simmons","sa3023468",1,NA,NA,NA
"Dylan Smith","sa3018113",0.1878,NA,NA,NA
"Dylan Spacke","sa3010812",1,NA,NA,NA
"Dylan Spain","sa3017134",11,NA,NA,NA
"Dylan Tebrake","sa3020477",0.8145,NA,NA,NA
"Dylan Wilson","sa3021017",0.3131,NA,NA,NA
"Easton Lucas","26058",28.6321529411765,20.722,"REZ1",1.38172729182398
"Easton McGee","22176",10.3240833333333,16.506,"REZ1",0.625474574902056
"Easton Sikorski","sa3020250",0.8623,NA,NA,NA
"Eccel Correa","sa3021019",0.262,NA,NA,NA
"Eddy Alberto","sa3019491",1,NA,NA,NA
"Eddy Demurias","sa3007852",15,NA,NA,NA
"Eddy Felix","sa3019646",0.1754,NA,NA,NA
"Eddy Peralta","sa3021757",1,NA,NA,NA
"Eddy Yean","sa3006543",21.5,NA,NA,NA
"Edelvis Perez","sa3024783",0.1919,NA,NA,NA
"Edgar Barclay","sa1170012",12.5877,NA,NA,NA
"Edgar Escobar","sa3007244",0.4558,NA,NA,NA
"Edgar Garcia","19276",1,NA,NA,NA
"Edgar Isea","sa3009936",1,NA,NA,NA
"Edgar Leon","sa3019161",0.1919,NA,NA,NA
"Edgar Manzo","sa3009638",0.652,NA,NA,NA
"Edgar Moreta","sa3020989",0.2579,NA,NA,NA
"Edgar Navarro","24363",5.536,16.876,"REZ1",0.328039819862527
"Edgar Portes","sa3015386",0.3041,NA,NA,NA
"Edgar Sanchez","sa3011131",1,NA,NA,NA
"Edgar Santana","17355",1,NA,NA,NA
"Edgardo Henriquez","26944",33.8908933333333,30.706,"REZ1",1.1037221824182
"Edgardo Ibarra","sa3015348",0.2092,NA,NA,NA
"Edinson Batista","sa3009266",0.267,NA,NA,NA
"Edinson Salgado","sa3019598",0.2389,NA,NA,NA
"Edinson Valdespina","sa3017875",1,NA,NA,NA
"Edinzo Marquez","sa3019300",0.1754,NA,NA,NA
"Edison Suriel","sa917807",1,NA,NA,NA
"Eduar Gonzalez","sa3020993",0.1903,NA,NA,NA
"Eduar Segovia","sa3008374",1,NA,NA,NA
"Eduard Bazardo","20997",43.8839294117647,41.405,"REZ1",1.05987029131179
"Eduard Monroy","sa3011243",1,NA,NA,NA
"Eduardo Fernandez","sa3021005",1,NA,NA,NA
"Eduardo Herrera","sa3002702",1,NA,NA,NA
"Eduardo Rivera","sa3017951",0.3502,NA,NA,NA
"Eduardo Robles","sa3022261",0.2109,NA,NA,NA
"Eduardo Rodriguez","13164",27.2137647058824,19.669,"REZ1",1.38358659341514
"Eduardo Salazar","23135",45.6042117647059,44.008,"REZ1",1.03627094538961
"Eduardo Soriano","sa3017278",0.5053,NA,NA,NA
"Eduardo Tovar","sa3019647",1,NA,NA,NA
"Eduardo Zapata","sa3017656",1,NA,NA,NA
"Eduarniel Nunez","sa3005284",20.5,NA,NA,NA
"Edwar Chirinos","sa3018842",0.558,NA,NA,NA
"Edwar Colina","20589",1,NA,NA,NA
"Edwar Polimir","sa3017552",0.6017,NA,NA,NA
"Edward Baram","sa3010664",1,NA,NA,NA
"Edward Cabrera","21690",29.2329294117647,17.344,"REZ1",1.68547794117647
"Edward Cedano","sa3021792",0.22,NA,NA,NA
"Edwin Cervantes","sa3020965",0.7831,NA,NA,NA
"Edwin Diaz","14710",60.4002470588235,49.567,"REZ1",1.21855765042919
"Edwin Escobar","10337",20.5,NA,NA,NA
"Edwin Gonzalez","sa3019263",0.375,NA,NA,NA
"Edwin Jimenez","sa3010800",0.2266,NA,NA,NA
"Edwin Moreno","sa3019166",0.2505,NA,NA,NA
"Edwin Nunez","sa3014813",13.63885,NA,NA,NA
"Edwin Rodriguez","sa3016058",1,NA,NA,NA
"Edwin Uceta","20539",55.2953529411765,37.015,"REZ1",1.49386337812175
"Edwin Zamudio","sa3015951",1,NA,NA,NA
"Edwuin Bencomo","sa917763",0.5589,NA,NA,NA
"Efrain Contreras","sa3005692",9.6413,NA,NA,NA
"Eiberson Castellano","sa3015414",36.1289666666667,NA,NA,NA
"Eider Machuca","sa3019430",0.4846,NA,NA,NA
"Eiker Huizi","sa3007842",1,NA,NA,NA
"Eiver Espinoza","sa3018908",0.5663,NA,NA,NA
"Eli Ankeney","sa3020390",0.8672,NA,NA,NA
"Eli Lingos","sa3006798",1,NA,NA,NA
"Eli Morgan","20203",45.9911764705882,41.894,"REZ1",1.09779864588218
"Eli Saul","sa3020471",1,NA,NA,NA
"Eli Villalobos","20408",17.153,17.918,"REZ1",0.9573055028463
"Elian Serrata","sa3018871",1,NA,NA,NA
"Eliander Alcalde","sa3016519",1,NA,NA,NA
"Elias Moscoso","sa3019159",1,NA,NA,NA
"Eliazar De Los Santos","sa3019709",0.2604,NA,NA,NA
"Eliazar Dishmey","sa3019181",0.1862,NA,NA,NA
"Eliecer Bata","sa3019254",0.7221,NA,NA,NA
"Eliecer Romero","sa3015945",1,NA,NA,NA
"Elieser Hernandez","16933",14.7343333333333,29.247,"REZ1",0.503789562462247
"Eliezer Pena","sa3022119",0.5053,NA,NA,NA
"Eligio Paredes","sa3019129",1,NA,NA,NA
"Elijah Birdsong","sa3020377",1,NA,NA,NA
"Elijah Dale","sa3023501",0.1886,NA,NA,NA
"Elijah Pleasants","sa3024979",0.8277,NA,NA,NA
"Eliseo Mota","sa3019718",0.3354,NA,NA,NA
"Elison Joseph","sa3015306",18.5,NA,NA,NA
"Elliot Johnstone","sa3020801",1,NA,NA,NA
"Elmer RodriguezCruz","sa3019459",0.1837,NA,NA,NA
"Elvin Jimenez","sa3019756",1,NA,NA,NA
"Elvin Rodriguez","20962",19.46774,18.703,"REZ1",1.04088862749292
"Elvis Alvarado","sa919291",26.3946,NA,NA,NA
"Elvis Garcia","sa3015360",0.4599,NA,NA,NA
"Elvis Jerez","sa3009469",1,NA,NA,NA
"Elvis Novas","sa3016816",1,NA,NA,NA
"Elvis Peguero","21652",53.7401882352941,52.18,"REZ1",1.02990011949586
"Elvis Soto","sa3019556",0.2051,NA,NA,NA
"Elwis Mijares","sa3021009",0.2158,NA,NA,NA
"Emailin Montilla","sa3020956",1,NA,NA,NA
"Emannoel Madeira","sa3021737",0.2043,NA,NA,NA
"Emerson Hancock","27470",18.896,18.836,"REZ1",1.00318538967934
"Emerson Talavera","sa3016005",1,NA,NA,NA
"Emiliano Teodo","sa3015158",14.6014028571429,NA,NA,NA
"Emilio Castillo","sa3016812",1,NA,NA,NA
"Emilio Marquez","sa3006145",1,NA,NA,NA
"Emilio Pagan","14771",57.4614352941176,47.767,"REZ1",1.2029525675491
"Emilio Vargas","sa736761",0.2323,NA,NA,NA
"Emilker Guzman","sa3003158",1,NA,NA,NA
"Eminen Flores","sa3019632",0.3338,NA,NA,NA
"Emmanuel Chapman","sa3023456",17.2823,NA,NA,NA
"Emmanuel Clase","21032",67.0393529411765,69.218,"REZ1",0.96852484817788
"Emmanuel Martinez","sa3019055",0.5877,NA,NA,NA
"Emmanuel Ramirez","17304",20.2631666666667,31.579,"REZ1",0.641665875001319
"Emmanuel Reyes","sa3019071",0.1911,NA,NA,NA
"Emmet Sheehan","29839",10.8872244444444,16.381,"REZ1",0.664625141593581
"Emmett Olson","sa3023223",0.1754,NA,NA,NA
"Enderjer Sifontes","sa3016458",0.6636,NA,NA,NA
"Enderson Mercado","sa3024254",0.2332,NA,NA,NA
"Endrys Briceno","sa505062",1,NA,NA,NA
"Engel Daniel Peralta","sa3019538",0.4805,NA,NA,NA
"Engel Silvestre","sa3022397",1,NA,NA,NA
"Enger Sanchez","sa3019387",1,NA,NA,NA
"Engert Garcia","sa3021817",0.4245,NA,NA,NA
"Enmanuel Acosta","sa3010325",1,NA,NA,NA
"Enmanuel De Jesus","18554",5.92028571428571,18.221,"REZ1",0.324915521337233
"Enmanuel Mejia","sa3009262",19.83385,NA,NA,NA
"Enmanuel Pinales","sa3018832",0.1829,NA,NA,NA
"Enmanuel Solano","sa921578",1,NA,NA,NA
"Enniel Cortez","sa3021525",0.2059,NA,NA,NA
"Enoli Paredes","20447",24.6623090909091,37.131,"REZ1",0.664197276962891
"Enrique Carta","sa3022048",1,NA,NA,NA
"Enrique Coronel","sa3019739",0.7576,NA,NA,NA
"Enrique Santana","sa3007496",1,NA,NA,NA
"Enrique Segura","sa3019147",0.1862,NA,NA,NA
"Enyel De Los Santos","18403",32.9036823529412,55.03,"REZ1",0.597922630436874
"Enyer Burgos","sa3019481",1,NA,NA,NA
"Enyerber Rivero","sa3022129",1,NA,NA,NA
"Erasmo Ramirez","10314",21.8733333333333,26.24,"REZ1",0.833587398373984
"Erian Rodriguez","sa3019625",0.3799,NA,NA,NA
"Eriberto Vasquez","sa3020970",1,NA,NA,NA
"Eric Adler","sa3020592",22,NA,NA,NA
"Eric Cerantola","sa3017914",17.2951166666667,NA,NA,NA
"Eric Dominguez","sa3019284",0.5968,NA,NA,NA
"Eric Foggo","sa3020948",1,NA,NA,NA
"Eric Hanhold","18332",1,NA,NA,NA
"Eric Lauer","19316",10.8744236363636,18.897,"REZ1",0.575457672454021
"Eric Mendez","sa3005433",1,NA,NA,NA
"Eric Orze","27626",34.0319647058824,23.617,"REZ1",1.44099439835213
"Eric Pardinho","sa968102",20.5,NA,NA,NA
"Eric Prado","sa3021780",0.361,NA,NA,NA
"Eric Reyzelman","sa3020611",17.96825,NA,NA,NA
"Eric Silva","sa3017965",18.5,NA,NA,NA
"Eric Skoglund","16155",0.6496,NA,NA,NA
"Eric Stout","16873",1,NA,NA,NA
"Eric Torres","sa3017262",17.5,NA,NA,NA
"Eric Veras","sa3024462",0.1754,NA,NA,NA
"Eric Yardley","15538",1,NA,NA,NA
"Eric Yost","sa3022858",0.2274,NA,NA,NA
"Erich Uelmen","20323",16.7775,25.665,"REZ1",0.653711279953244
"Erick Fedde","17425",27.4918941176471,22.417,"REZ1",1.22638596233426
"Erick Padilla","sa3019392",1,NA,NA,NA
"Erick Pinales","sa3007963",1,NA,NA,NA
"Erick Reynoso","sa3021749",0.2604,NA,NA,NA
"Erick Rodriguez","sa3015155",0.1754,NA,NA,NA
"Erik Martinez","sa3020835",0.577,NA,NA,NA
"Erik Miller","26252",55.6186,33.955,"REZ1",1.63800912973053
"Erik Rivera","sa3010867",0.215,NA,NA,NA
"Erik Sabrowski","24978",48.6616933333333,42.151,"REZ1",1.15446118320641
"Erik Swanson","16587",54.2544705882353,34.303,"REZ1",1.5816246563926
"Erik Tolman","sa3021719",0.1754,NA,NA,NA
"Eriq Swan","sa3023514",0.2422,NA,NA,NA
"Eris Rodriguez","sa3017859",1,NA,NA,NA
"Ernesto Jaquez","sa3004869",1,NA,NA,NA
"Ernesto Mercedes","sa3018835",0.234,NA,NA,NA
"Ernie Day","sa3023004",1,NA,NA,NA
"Erubiel Armenta","sa3015125",1,NA,NA,NA
"Ervin Santana","3200",0.9241,NA,NA,NA
"Ervin Torres","sa3018827",0.1919,NA,NA,NA
"Esmerlin Vinicio","sa3014708",0.3758,NA,NA,NA
"Estarlin Cruz","sa3021000",1,NA,NA,NA
"Estarlin Escalante","sa3018906",1,NA,NA,NA
"Estarlin Francisco","sa3023693",0.1754,NA,NA,NA
"Estarlin Rodriguez","sa3004871",1,NA,NA,NA
"Esteban Luna","sa3024100",0.1754,NA,NA,NA
"Estibenzon Jimenez","sa3015983",0.3049,NA,NA,NA
"Ethan Bosacker","sa3023163",0.2348,NA,NA,NA
"Ethan Chenault","sa3023445",1,NA,NA,NA
"Ethan Hammerberg","sa3019849",1,NA,NA,NA
"Ethan Hankins","sa3008589",0.1754,NA,NA,NA
"Ethan Lindow","sa3005028",0.229,NA,NA,NA
"Ethan Pecko","sa3022997",12.64215,NA,NA,NA
"Ethan Roberts","24930",32.2367866666667,29.721,"REZ1",1.0846467705214
"Ethan Routzahn","sa3017206",20,NA,NA,NA
"Ethan Small","26364",16.7046470588235,22.841,"REZ1",0.731344821103434
"Ettore Giulianelli","sa3015281",1,NA,NA,NA
"Eudry Alcantara","sa3019701",0.3816,NA,NA,NA
"Eudrys Manon","sa3009631",1,NA,NA,NA
"Eudy Liriano","sa3021765",0.6075,NA,NA,NA
"Euri Montero","sa3015989",1,NA,NA,NA
"Eury Perez","27768",15.4950941176471,15.032,"REZ1",1.03080721910904
"Eury Ramos","sa873729",11,NA,NA,NA
"Eury Rosado","sa3016489",0.6215,NA,NA,NA
"Evan Fitterer","sa3011433",11.5877,NA,NA,NA
"Evan Gates","sa3017311",19,NA,NA,NA
"Evan Johnson","sa3010000",1,NA,NA,NA
"Evan Justice","30008",37.3392823529412,29.677,"REZ1",1.25818924934937
"Evan Kravetz","27536",19.5,NA,NA,NA
"Evan Lee","24988",0.6512,NA,NA,NA
"Evan Marshall","12297",1,NA,NA,NA
"Evan McKendry","sa3010787",11.678,NA,NA,NA
"Evan Miller","sa915725",0.7864,NA,NA,NA
"Evan Phillips","17734",49.6663529411765,58.808,"REZ1",0.844550961453824
"Evan Reifert","sa3014860",45.7708285714286,NA,NA,NA
"Evan Shawver","sa3017780",14.79385,NA,NA,NA
"Evan Sisk","sa3007612",33.9931714285714,NA,NA,NA
"Evan Taylor","sa3019950",1,NA,NA,NA
"Evelio Hernandez","sa3019487",0.4113,NA,NA,NA
"Ever Moya","sa917836",1,NA,NA,NA
"Everhett Hazelwood","sa3017197",1,NA,NA,NA
"Eward Rodriguez","sa3018293",0.4698,NA,NA,NA
"Eybersson Polanco","sa3018301",0.1985,NA,NA,NA
"Ezequiel Bonilla","sa3018334",0.5811,NA,NA,NA
"Ezequiel Jimenez","sa3022146",0.2826,NA,NA,NA
"Ezequiel Ventura","sa3011859",1,NA,NA,NA
"Fabian Gallardo","sa3024091",0.3131,NA,NA,NA
"Fabian Soto","sa3023829",0.1754,NA,NA,NA
"Fabian Ysalla","sa3021020",0.5415,NA,NA,NA
"Fabricio Reina","sa3003143",1,NA,NA,NA
"Federik Jimenez","sa3019645",1,NA,NA,NA
"Felipe Bello","sa3020084",1,NA,NA,NA
"Felipe De La Cruz","sa3016065",0.182,NA,NA,NA
"Felipe De Los Santos","sa3019262",0.8038,NA,NA,NA
"Felipito Santos","sa3010805",1,NA,NA,NA
"Felix Arronde","sa3016526",0.1911,NA,NA,NA
"Felix Bautista","20666",52.0338705882353,32.376,"REZ1",1.60717415950813
"Felix Cabrera","sa3016496",1,NA,NA,NA
"Felix Castro","sa3018361",0.3338,NA,NA,NA
"Felix Cepeda","sa3005445",14.5,NA,NA,NA
"Felix Minjarez","sa3007272",1,NA,NA,NA
"Felix Paulino","sa828972",0.8887,NA,NA,NA
"Felix Pena","13403",1,NA,NA,NA
"Felix Polanco","sa3008709",1,NA,NA,NA
"Felix Ramires","sa3005828",1,NA,NA,NA
"Fermin Magallanes","sa3021544",1,NA,NA,NA
"Fernando Abad","4994",7.02142857142857,22.075,"REZ1",0.318071509464488
"Fernando Cruz","7048",57.6054941176471,45.063,"REZ1",1.27833242610672
"Fernando Guanare","sa3015496",1,NA,NA,NA
"Fernando Lozano","sa3008585",0.7246,NA,NA,NA
"Fernando Olguin","sa3008571",1,NA,NA,NA
"Fernando Ortega","sa3009459",1,NA,NA,NA
"Fernando Perez","sa3018826",0.1754,NA,NA,NA
"Fernando Sanchez","sa3010134",0.3618,NA,NA,NA
"Fineas Del BontaSmith","sa3010821",16,NA,NA,NA
"Fitz Stadler","sa876081",1,NA,NA,NA
"Florencio Serrano","sa3010124",11.85035,NA,NA,NA
"Forrest Whitley","19586",46.3488588235294,34.726,"REZ1",1.33470191854891
"Foster Griffin","16432",1,NA,NA,NA
"Fraimin Marte","sa3015462",1,NA,NA,NA
"Frainer Mejias","sa3021535",0.8285,NA,NA,NA
"Frainger Aranguren","sa3003132",0.8145,NA,NA,NA
"Framber Valdez","17295",28.0068823529412,24.35,"REZ1",1.15017997342674
"Fran Castro","sa3010675",1,NA,NA,NA
"Francis Hernandez","sa3016223",0.8854,NA,NA,NA
"Francis Marte","sa3022118",0.3354,NA,NA,NA
"Francis Peguero","sa3005209",0.9184,NA,NA,NA
"Francis Pena","sa3019374",31.5273166666667,NA,NA,NA
"Francis Reynoso","sa3015619",1,NA,NA,NA
"Francis Rivera","sa3009217",0.4846,NA,NA,NA
"Francis Texido","sa3021028",0.182,NA,NA,NA
"Francisco Frias","sa3022278",1,NA,NA,NA
"Francisco Lucumi","sa3015460",1,NA,NA,NA
"Francisco Mercado","sa3019652",0.2727,NA,NA,NA
"Francisco Morales","22913",14,NA,NA,NA
"Francisco Morao","sa3022130",0.215,NA,NA,NA
"Francisco Pazos","sa3022380",1,NA,NA,NA
"Francisco Perez","21018",20.948875,23.317,"REZ1",0.898437835055968
"Franck De La Rosa","sa3015964",0.6825,NA,NA,NA
"Franco Aleman","sa3018178",32.0327166666667,NA,NA,NA
"Francys Peguero","sa748442",1,NA,NA,NA
"Frander Veras","sa3008723",1,NA,NA,NA
"Franderly Morel","sa3020980",1,NA,NA,NA
"Frandy Rodriguez","sa3022144",1,NA,NA,NA
"Frank Duncan","sa738963",0.1754,NA,NA,NA
"Frank German","24750",1,NA,NA,NA
"Frank Martinez","sa3022132",1,NA,NA,NA
"Frank Moreno","sa3019294",0.3404,NA,NA,NA
"Frank Mozzicato","sa3018242",0.1754,NA,NA,NA
"Frank Rubio","sa3005162",1,NA,NA,NA
"Frankeli Arias","sa3018352",0.45,NA,NA,NA
"Frankie Montas","14309",20.8018705882353,25.74,"REZ1",0.808153480506422
"Frankie Scalzo Jr","sa3017724",21,NA,NA,NA
"Franklin Dacosta","sa3002925",1,NA,NA,NA
"Franklin De La Paz","sa3002811",1,NA,NA,NA
"Franklin Gil","sa3019626",0.2934,NA,NA,NA
"Franklin Gomez","sa3019153",0.2414,NA,NA,NA
"Franklin Marquez","sa3015305",1,NA,NA,NA
"Franklin Perez","sa873722",1,NA,NA,NA
"Franklin Sanchez","sa3015157",1,NA,NA,NA
"Franklyn Kilome","17861",1,NA,NA,NA
"Franklyn Moreta","sa3018888",1,NA,NA,NA
"Franly Urena","sa3022050",0.5193,NA,NA,NA
"Franny Cobos","sa3006494",1,NA,NA,NA
"Franyel Diaz","sa3020976",0.2068,NA,NA,NA
"Franyelson Rodriguez","sa3015456",1,NA,NA,NA
"Franyer Herrera","sa3019520",0.1903,NA,NA,NA
"Franyerson Reyes","sa3024586",0.1919,NA,NA,NA
"Fraser Ellard","29530",55.2059176470588,30.904,"REZ1",1.78636803155122
"Fraylin Suriel","sa3018357",1,NA,NA,NA
"Fraynel Nova","sa3019696",0.7056,NA,NA,NA
"Fred Schlichtholz","sa3004455",1,NA,NA,NA
"Fred Villarreal","sa3011477",1,NA,NA,NA
"Freddery Paulino","sa3005881",0.2505,NA,NA,NA
"Freddy Pacheco","sa3006164",0.1754,NA,NA,NA
"Freddy Peralta","18679",29.0367058823529,22.795,"REZ1",1.27381907797118
"Freddy Tarnok","23324",12.0772916666667,10.339,"REZ1",1.16812957410452
"Frederic Frias","sa3021480",1,NA,NA,NA
"Frederic Garcia","sa3006575",1,NA,NA,NA
"Freilyn Guzman","sa3021760",0.2505,NA,NA,NA
"Freilyn Silverio","sa3019271",0.3131,NA,NA,NA
"Frelianderson Seijas","sa3018325",1,NA,NA,NA
"Frenny Grant","sa3021572",0.8211,NA,NA,NA
"Freylin Garcia","sa941791",1,NA,NA,NA
"Gabe Bierman","sa3016939",1,NA,NA,NA
"Gabe Emmett","sa3017938",0.5737,NA,NA,NA
"Gabe Klobosits","19881",1,NA,NA,NA
"Gabe Morales","sa3002781",0.1754,NA,NA,NA
"Gabe Mosser","sa3006834",11.5939,NA,NA,NA
"Gabe Speier","17170",50.9465176470588,38.669,"REZ1",1.31750284845894
"Gabe Starks","sa3023443",1,NA,NA,NA
"Gabriel Agostini","sa3015488",0.1754,NA,NA,NA
"Gabriel Agrazal","sa3017143",1,NA,NA,NA
"Gabriel Aguilera","sa3009494",0.2348,NA,NA,NA
"Gabriel Barbosa","sa3009593",0.2068,NA,NA,NA
"Gabriel Colmenarez","sa3022020",0.22,NA,NA,NA
"Gabriel Cotto","sa3007934",0.2109,NA,NA,NA
"Gabriel Hernandez","sa3015147",1,NA,NA,NA
"Gabriel Hughes","sa3020661",12,NA,NA,NA
"Gabriel Jackson","sa3009463",0.7782,NA,NA,NA
"Gabriel Jaramillo","sa3008559",1,NA,NA,NA
"Gabriel Ponce","sa3009985",1,NA,NA,NA
"Gabriel Reyes","sa3016833",0.2398,NA,NA,NA
"Gabriel Rodriguez","sa3007219",1,NA,NA,NA
"Gabriel Rodriguez","sa3016784",0.2579,NA,NA,NA
"Gabriel Sequeira","sa3014858",1,NA,NA,NA
"Gabriel Sosa","sa3011682",1,NA,NA,NA
"Gabriel Torres","sa3015447",0.2257,NA,NA,NA
"Gabriel Torres","sa3019383",0.2109,NA,NA,NA
"Gabriel Yanez","sa3005332",1,NA,NA,NA
"Gage Stanifer","sa3021731",0.1944,NA,NA,NA
"Garrett Acton","27583",7.68828571428571,24.409,"REZ1",0.314977496590836
"Garrett Apker","sa3020821",0.9233,NA,NA,NA
"Garrett Baumann","sa3023310",0.1837,NA,NA,NA
"Garrett Brown","sa3023169",1,NA,NA,NA
"Garrett Burhenn","sa3018173",12.091,NA,NA,NA
"Garrett Cleavinger","17897",60.5717764705882,59.931,"REZ1",1.0106919035322
"Garrett Crochet","27463",30.4049529411765,31.275,"REZ1",0.972180749518033
"Garrett Davila","sa875052",17,NA,NA,NA
"Garrett Farmer","sa3010811",1,NA,NA,NA
"Garrett Hawkins","sa3017383",0.1754,NA,NA,NA
"Garrett Hill","25097",17.7553333333333,16.532,"REZ1",1.0739979030567
"Garrett Irvin","sa3020176",1,NA,NA,NA
"Garrett Leonard","sa3010141",0.8442,NA,NA,NA
"Garrett McDaniels","sa3020619",49.25524,NA,NA,NA
"Garrett McMillan","sa3023006",0.7262,NA,NA,NA
"Garrett Ramsey","sa3020973",1,NA,NA,NA
"Garrett Richards","9784",0.9423,NA,NA,NA
"Garrett Schilling","sa3004770",0.4113,NA,NA,NA
"Garrett Schoenle","sa3016937",15.80415,NA,NA,NA
"Garrett Stallings","sa3014457",12.7118,NA,NA,NA
"Garrett Whitlock","20191",49.5172941176471,23.306,"REZ1",2.12465863372724
"Garrett Williams","sa738512",0.9101,NA,NA,NA
"Garrison Bryant","sa918939",0.2406,NA,NA,NA
"Garvin Alston","sa3010238",20,NA,NA,NA
"Gary Gill Hill","sa3020972",0.1829,NA,NA,NA
"Gavin Collyer","sa3011742",1,NA,NA,NA
"Gavin Hollowell","25427",14.851724,30.09,"REZ1",0.493576736457295
"Gavin Stone","27792",14.3870833333333,25.884,"REZ1",0.555829212383454
"Gavin Williams","30122",24.6404823529412,20.596,"REZ1",1.19637222533216
"Geison Urbaez","sa3015135",0.4541,NA,NA,NA
"Gemil Santa","sa3018344",0.8038,NA,NA,NA
"Genderson Almonte","sa3019519",1,NA,NA,NA
"Genderson Zapata","sa3017613",1,NA,NA,NA
"Genesis Cabrera","17490",41.0806823529412,47.728,"REZ1",0.860724990633196
"Geoff Hartlieb","19558",17.1537018181818,32.341,"REZ1",0.530401095148011
"Geoffrey Gilbert","sa3020807",1,NA,NA,NA
"George Kirby","25436",30.4493529411765,29.934,"REZ1",1.0172163072485
"George Klassen","sa3023440",12.5877,NA,NA,NA
"George Soriano","21863",39.6012352941177,28.359,"REZ1",1.39642566007679
"Gerald Ogando","sa3005026",1,NA,NA,NA
"Geralmi Santana","sa3016462",1,NA,NA,NA
"Gerardo Abrego","sa3016741",0.6248,NA,NA,NA
"Gerardo Carrillo","sa3002790",1,NA,NA,NA
"Gerardo Gutierrez","sa3005379",20.5,NA,NA,NA
"Gerardo Reyes","16306",22.8165,31.899,"REZ1",0.715273206056616
"Gerelmi Maldonado","sa3016018",0.2051,NA,NA,NA
"Gerlin Rosario","sa3019251",0.8986,NA,NA,NA
"German Fajardo","sa3023035",1,NA,NA,NA
"German Marquez","15038",23.4987176470588,14.213,"REZ1",1.65332566291837
"German Nunez","sa3019287",0.1903,NA,NA,NA
"Geronimo Franzua","sa597245",20.4262,NA,NA,NA
"Gerrit Cole","13125",27.5530470588235,19.043,"REZ1",1.44688584040453
"Gerson Balbino","sa3019067",0.4937,NA,NA,NA
"Gerson Calzadilla","sa3016621",1,NA,NA,NA
"Gerson Garabito","19835",21.6321294117647,14.418,"REZ1",1.50035576444477
"Gerson Moreno","sa736656",20.9497,NA,NA,NA
"Geury Rodriguez","sa3019581",0.3494,NA,NA,NA
"Gianluca Dalatri","sa3015119",1,NA,NA,NA
